LEVEL_POS,SHIP_SPEED,GAS_TURBINE_SHAFT,GAS_TURBINE_RATE,GAS_GENERATOR_RATE,STARBOARD,PORT,HP_TURBINE_EXIT_TEMP,GT_COMPRESSOR_INLET_TEMP,GT_COMPRESSOR_OUTLET_TEMP,HP_TURBINE_EXIT_PRESS,GT_COMPRESSOR_INLET_AIR_PRESS,GT_COMPRESSOR_OUTLET_AUR_PRESS,GAS_TURBINE_EXHAUST,TURBINE_INJECTION_CONTROL,FUEL_FLOW,TARGET1,TARGET2
2.088,6,3025.944,1352.782,6764.098,23.8,23.8,520.396,288,560.849,1.204,0.998,6.553,1.019,16.731,0.157,0.972,0.975
7.148,21,38988.569,2678.083,9130.709,332.286,332.286,816.381,288,688.536,2.968,0.998,15.405,1.036,43.291,0.857,0.975,0.996
9.3,27,72767.515,3560.413,9776.969,644.839,644.839,1102.453,288,785.863,4.497,0.998,22.658,1.049,91.336,1.808,0.956,0.982
1.138,3,2153.341,1327.516,6623.662,6.305,6.305,529.732,288,555.817,1.165,0.998,6.342,1.019,25.126,0.174,0.973,0.978
3.144,9,8378.507,1386.754,7101.659,60.346,60.346,597.212,288,584.622,1.389,0.998,7.542,1.02,12.745,0.252,0.96,0.98
8.206,24,50993.605,3087.478,9305.004,438.084,438.084,910.844,288,727.888,3.588,0.998,18.4,1.042,59.41,1.176,0.985,0.992
8.206,24,50993.083,3087.445,9299.447,437.97,437.97,916.578,288,727.991,3.598,0.998,18.578,1.042,60.034,1.188,0.989,0.984
4.161,12,14721.015,1547.459,7760.225,113.764,113.764,633.16,288,604.772,1.66,0.998,8.881,1.023,16.857,0.334,0.979,0.992
1.138,3,7129.734,1374.764,6706.285,8.989,8.989,644.435,288,574.999,1.33,0.998,7.165,1.019,4.112,0.304,0.969,0.994
8.206,24,50992.973,3087.438,9303.782,437.961,437.961,928.071,288,732.025,3.592,0.998,18.621,1.041,60.855,1.205,0.978,0.98
1.138,3,1374.623,1320.684,6632.505,5.852,5.852,493.565,288,548.092,1.136,0.998,6.1,1.019,24.631,0.139,0.982,0.992
7.148,21,38984.236,2678.079,9133.036,332.236,332.236,829.706,288,692.941,2.964,0.998,15.469,1.035,44.16,0.874,0.964,0.99
8.206,24,50993.331,3087.471,9307.079,438.099,438.099,905.728,288,727.085,3.584,0.998,18.298,1.042,58.931,1.167,0.985,0.997
4.161,12,14718.089,1547.45,7722.277,113.72,113.72,623.118,288,600.457,1.663,0.998,8.881,1.023,16.434,0.325,0.998,0.994
4.161,12,14725.513,1547.476,7825.437,113.809,113.809,639.775,288,609.203,1.654,0.998,8.814,1.022,17.088,0.338,0.955,0.997
2.088,6,4629.46,1344.267,6822.859,22.339,22.339,569.241,288,569.367,1.253,0.998,6.778,1.019,23.576,0.22,0.956,0.986
5.14,15,21628.008,1924.312,8470.652,175.224,175.224,712.091,288,637.687,2.087,0.998,11.195,1.026,25.451,0.504,0.979,0.979
7.148,21,39011.538,2677.979,9113.087,332.525,332.525,824.576,288,686.633,2.991,0.998,15.784,1.036,44.23,0.876,0.992,0.977
6.175,18,29789.94,2307.512,8818.482,246.181,246.181,793.954,288,673.698,2.505,0.998,13.362,1.03,35.428,0.701,0.96,0.976
8.206,24,50993.042,3087.456,9303.298,437.95,437.95,901.145,288,724.936,3.59,0.998,18.324,1.042,58.658,1.161,0.992,0.997
8.206,24,50994.428,3087.522,9312.028,437.964,437.964,923.967,288,733.047,3.579,0.998,18.406,1.041,60.29,1.194,0.97,0.989
4.161,12,14716.997,1547.44,7692.041,113.726,113.726,640.833,288,604.108,1.667,0.998,9.05,1.023,17.29,0.342,0.995,0.975
8.206,24,50997.164,3087.612,9318.523,437.986,437.986,937.677,288,738.178,3.572,0.998,18.439,1.041,61.236,1.212,0.956,0.985
1.138,3,5240.648,1400.81,6677.933,10.399,10.399,575.612,288,563.456,1.282,0.998,6.862,1.019,0.341,0.222,0.993,0.997
2.088,6,6846.147,1364.27,6831.294,26.018,26.018,632.165,288,580.39,1.324,0.998,7.222,1.019,16.581,0.288,0.95,0.979
1.138,3,6961.182,1379.976,6705.399,9.28,9.28,636.077,288,573.74,1.327,0.998,7.136,1.019,1.273,0.293,0.972,0.995
7.148,21,39002.689,2678.053,9121.287,332.417,332.417,800.281,288,681.601,2.981,0.998,15.444,1.036,42.365,0.839,0.997,0.998
7.148,21,39003.221,2678.033,9118.422,332.363,332.363,823.303,288,687.558,2.984,0.998,15.677,1.036,44.028,0.872,0.986,0.982
4.161,12,14718.343,1547.444,7709.306,113.741,113.741,644.397,288,605.793,1.665,0.998,9.042,1.023,17.433,0.345,0.987,0.975
5.14,15,21628.652,1924.311,8472.558,175.227,175.227,714.629,288,638.6,2.086,0.998,11.202,1.026,25.579,0.506,0.976,0.978
1.138,3,7247.275,1357.259,6695.536,7.977,7.977,650.994,288,574.626,1.328,0.998,7.157,1.019,13.905,0.318,0.97,0.995
9.3,27,72775.13,3560.4,9742.95,644.88,644.88,1038.411,288,767.595,4.531,0.998,22.464,1.052,86.067,1.704,1,1
8.206,24,50996.346,3087.569,9311.605,438.117,438.117,935.773,288,735.932,3.582,0.998,18.554,1.041,61.272,1.213,0.965,0.981
9.3,27,72779.85,3560.423,9776.941,645.119,645.119,1075.943,288,779.587,4.491,0.998,22.301,1.05,88.806,1.758,0.967,0.998
9.3,27,72761.738,3560.387,9765.068,644.706,644.706,1100.882,288,784.544,4.511,0.998,22.862,1.049,91.503,1.811,0.962,0.976
8.206,24,50993.682,3087.494,9312.955,438.033,438.033,911.376,288,730.051,3.576,0.998,18.241,1.042,59.231,1.173,0.975,0.998
7.148,21,38984.845,2678.083,9133.081,332.123,332.123,824.671,288,691.504,2.964,0.998,15.428,1.035,43.813,0.867,0.967,0.993
3.144,9,8378.309,1386.753,7108.221,60.35,60.35,578.89,288,579.394,1.389,0.998,7.44,1.02,12.008,0.238,0.974,0.995
1.138,3,4130.691,1410.745,6684.455,11.018,11.018,548.701,288,560.674,1.248,0.998,6.688,1.019,0,0.187,0.988,0.993
5.14,15,21629.368,1924.32,8477.011,175.233,175.233,708.277,288,637.268,2.084,0.998,11.135,1.026,25.218,0.499,0.977,0.984
5.14,15,21630.954,1924.333,8484.22,175.276,175.276,700.643,288,635.839,2.082,0.998,11.044,1.026,24.775,0.49,0.977,0.992
9.3,27,72765.215,3560.376,9734.69,644.87,644.87,1052.631,288,770.609,4.542,0.998,22.791,1.052,87.638,1.735,0.997,0.987
6.175,18,29773.542,2307.182,8813.177,246.018,246.018,769.008,288,666.186,2.507,0.998,13.201,1.03,33.935,0.672,0.978,0.99
8.206,24,50994.881,3087.535,9312.052,438,438,930.181,288,734.639,3.58,0.998,18.477,1.041,60.797,1.204,0.967,0.985
3.144,9,8377.791,1386.75,7095.168,60.34,60.34,584.069,288,580.479,1.39,0.998,7.482,1.02,12.224,0.242,0.973,0.989
7.148,21,38990.062,2678.078,9128.679,332.174,332.174,822.029,288,689.675,2.97,0.998,15.485,1.036,43.723,0.866,0.974,0.991
8.206,24,50996.778,3087.601,9318.025,438.1,438.1,934.284,288,737.203,3.571,0.998,18.404,1.041,60.966,1.207,0.958,0.987
5.14,15,21623.431,1924.31,8457.738,175.213,175.213,704.909,288,634.32,2.091,0.998,11.216,1.026,25.123,0.497,0.993,0.979
8.206,24,50993.807,3087.492,9308.701,438.087,438.087,913.789,288,729.584,3.583,0.998,18.357,1.042,59.549,1.179,0.979,0.993
7.148,21,38979.283,2678.079,9137.488,332.12,332.12,834.125,288,695.294,2.958,0.998,15.426,1.035,44.369,0.878,0.956,0.991
3.144,9,8380.817,1386.766,7150.696,60.381,60.381,593.689,288,585.343,1.387,0.998,7.464,1.02,12.577,0.249,0.95,0.99
4.161,12,14720.901,1547.455,7749.437,113.75,113.75,643.625,288,607.224,1.661,0.998,8.967,1.022,17.35,0.343,0.975,0.982
8.206,24,50996.969,3087.58,9315.973,438.101,438.101,944.914,288,739.323,3.578,0.998,18.588,1.041,61.913,1.226,0.956,0.978
9.3,27,72765.515,3560.399,9761.022,645.067,645.067,1088.404,288,781.27,4.514,0.998,22.77,1.05,90.428,1.79,0.969,0.981
7.148,21,38988.433,2678.085,9131.23,332.285,332.285,813.75,288,687.901,2.967,0.998,15.375,1.036,43.098,0.853,0.976,0.998
4.161,12,14722.379,1547.465,7781.736,113.783,113.783,632.436,288,605.43,1.658,0.998,8.84,1.023,16.8,0.333,0.973,0.996
3.144,9,8377.422,1386.748,7084.372,60.339,60.339,589.766,288,581.785,1.39,0.998,7.525,1.02,12.458,0.247,0.971,0.983
8.206,24,50992.96,3087.441,9297.05,437.935,437.935,910.58,288,725.844,3.601,0.998,18.559,1.042,59.607,1.18,0.995,0.986
8.206,24,50996.76,3087.602,9318.991,438.123,438.123,933.942,288,737.368,3.57,0.998,18.379,1.041,60.91,1.206,0.957,0.988
5.14,15,21636.28,1924.341,8501.377,175.301,175.301,707.072,288,639.423,2.077,0.998,10.998,1.026,25.046,0.496,0.961,0.994
8.206,24,50996.446,3087.558,9314.986,438.127,438.127,945.286,288,739.166,3.58,0.998,18.613,1.041,61.971,1.227,0.957,0.977
9.3,27,72778.089,3560.441,9792.452,644.816,644.816,1096.959,288,785.983,4.474,0.998,22.277,1.049,90.381,1.789,0.951,0.995
6.175,18,29770.383,2307.161,8812.594,246.047,246.047,792.844,288,672.903,2.506,0.998,13.379,1.03,35.379,0.7,0.964,0.975
9.3,27,72769.933,3560.404,9758.119,644.794,644.794,1075.306,288,777.881,4.516,0.998,22.653,1.05,89.242,1.767,0.976,0.987
2.088,6,2860.691,1368.729,6791.929,26.684,26.684,503.15,288,559.211,1.2,0.998,6.484,1.019,7.188,0.131,0.972,0.982
6.175,18,29774.242,2307.231,8813.429,246.043,246.043,778.632,288,668.949,2.506,0.998,13.271,1.03,34.519,0.683,0.972,0.984
9.3,27,72776.393,3560.4,9750.45,644.795,644.795,1045.794,288,770.008,4.522,0.998,22.419,1.052,86.594,1.714,0.993,1
6.175,18,29797.833,2307.22,8846.614,246.368,246.368,772.51,288,670.089,2.495,0.998,13.052,1.03,33.979,0.673,0.955,0.998
9.3,27,72761.949,3560.378,9734.361,644.87,644.87,1059.295,288,772.263,4.543,0.998,22.88,1.051,88.286,1.748,0.994,0.983
1.138,3,4914.983,1314.181,6687.586,5.649,5.649,610.995,288,568.966,1.25,0.998,6.756,1.019,32.071,0.275,0.956,0.991
3.144,9,8377.341,1386.747,7081.823,60.335,60.335,590.573,288,581.932,1.39,0.998,7.532,1.02,12.492,0.247,0.971,0.982
3.144,9,8376.692,1386.743,7080.097,60.326,60.326,569.618,288,575.6,1.391,0.998,7.426,1.021,11.646,0.231,0.99,0.998
2.088,6,5228.006,1345.969,6860.889,22.671,22.671,580.5,288,571.714,1.27,0.998,6.825,1.019,23.174,0.236,0.95,0.995
4.161,12,14725.155,1547.472,7814.193,113.809,113.809,648.955,288,611.298,1.655,0.998,8.891,1.022,17.518,0.347,0.952,0.988
2.088,6,2897.321,1358.517,6835.588,24.847,24.847,505.344,288,559.703,1.198,0.998,6.419,1.019,12.998,0.14,0.962,0.993
3.144,9,8378.579,1386.754,7107.917,60.344,60.344,590.512,288,582.86,1.389,0.998,7.5,1.02,12.475,0.247,0.964,0.986
7.148,21,38984.989,2678.081,9132.561,332.11,332.11,827.351,288,692.148,2.965,0.998,15.459,1.035,44.008,0.871,0.966,0.991
1.138,3,4047.954,1309.381,6692.77,5.398,5.398,590.347,288,566.412,1.222,0.998,6.606,1.019,33.253,0.25,0.952,0.991
2.088,6,6523.256,1357.622,6790.836,24.74,24.74,589.695,288,567.626,1.314,0.998,7.032,1.02,18.222,0.256,0.99,1
6.175,18,29773.289,2307.149,8813.016,246.057,246.057,759.56,288,663.461,2.507,0.998,13.132,1.031,33.359,0.66,0.984,0.996
2.088,6,6885.81,1378.196,6800.234,28.528,28.528,597.602,288,570.492,1.331,0.998,7.139,1.02,7.751,0.257,0.987,0.996
8.206,24,50995.806,3087.591,9324.807,438.05,438.05,931.973,288,738.404,3.56,0.998,18.233,1.041,60.578,1.199,0.951,0.994
5.14,15,21631.97,1924.331,8487.152,175.304,175.304,705.12,288,637.415,2.081,0.998,11.059,1.026,25.004,0.495,0.972,0.99
5.14,15,21625.989,1924.314,8465.938,175.238,175.238,706.54,288,635.631,2.088,0.998,11.182,1.026,25.174,0.498,0.986,0.981
6.175,18,29762.14,2306.824,8795.177,246.029,246.029,765.169,288,663.515,2.513,0.998,13.266,1.031,33.794,0.669,0.992,0.987
3.144,9,8377.998,1386.751,7096.841,60.346,60.346,587.004,288,581.415,1.39,0.998,7.495,1.02,12.341,0.244,0.97,0.987
3.144,9,8377.79,1386.749,7096.064,60.344,60.344,580.367,288,579.403,1.39,0.998,7.462,1.02,12.074,0.239,0.976,0.992
5.14,15,21624.576,1924.311,8461.368,175.198,175.198,705.465,288,634.854,2.09,0.998,11.2,1.026,25.137,0.498,0.99,0.98
5.14,15,21636.262,1924.338,8500.527,175.288,175.288,709.502,288,640.029,2.077,0.998,11.019,1.026,25.18,0.498,0.96,0.992
4.161,12,14723.679,1547.465,7788.104,113.784,113.784,651.439,288,610.932,1.658,0.998,8.951,1.022,17.661,0.35,0.958,0.982
5.14,15,21629.675,1924.328,8479.63,175.256,175.256,702.458,288,635.886,2.084,0.998,11.081,1.026,24.893,0.493,0.979,0.989
4.161,12,14718.872,1547.448,7721.175,113.735,113.735,640.43,288,605.196,1.664,0.998,8.996,1.023,17.237,0.341,0.986,0.98
7.148,21,38984.485,2678.086,9134.635,332.233,332.233,816.714,288,689.583,2.963,0.998,15.339,1.036,43.232,0.856,0.97,0.999
8.206,24,50993.88,3087.507,9316.677,438.002,438.002,914.431,288,731.802,3.57,0.998,18.199,1.042,59.376,1.175,0.969,0.999
7.148,21,38990.686,2678.077,9128.197,332.29,332.29,821.369,288,689.368,2.971,0.998,15.488,1.036,43.688,0.865,0.975,0.991
2.088,6,4412.825,1393.199,6753.99,31.276,31.276,540.036,288,563.657,1.261,0.998,6.845,1.02,0,0.172,0.99,0.976
7.148,21,38977.388,2678.081,9141.025,332.148,332.148,825.429,288,693.654,2.954,0.998,15.296,1.035,43.7,0.865,0.957,0.999
3.144,9,8378.018,1386.751,7096.256,60.334,60.334,589.508,288,582.14,1.39,0.998,7.509,1.02,12.441,0.246,0.968,0.985
6.175,18,29763.642,2306.811,8807.465,245.984,245.984,758.584,288,662.709,2.509,0.998,13.151,1.031,33.323,0.66,0.988,0.995
7.148,21,39005.416,2678.028,9117.583,332.456,332.456,817.021,288,685.552,2.985,0.998,15.643,1.036,43.61,0.863,0.991,0.985
9.3,27,72767.404,3560.404,9767.666,644.904,644.904,1093.21,288,782.927,4.507,0.998,22.71,1.05,90.71,1.796,0.964,0.982
9.3,27,72774.404,3560.397,9745.529,645.12,645.12,1044.292,288,769.264,4.528,0.998,22.491,1.052,86.572,1.714,0.996,0.998
5.14,15,21624.467,1924.317,8463.112,175.213,175.213,702.065,288,634.073,2.089,0.998,11.167,1.026,24.945,0.494,0.991,0.983
7.148,21,38986.453,2678.078,9131.064,332.225,332.225,828.703,288,692.173,2.966,0.998,15.496,1.035,44.133,0.874,0.967,0.989
7.148,21,38987.192,2678.071,9128.423,332.148,332.148,844.091,288,695.927,2.969,0.998,15.663,1.035,45.241,0.896,0.961,0.978
4.161,12,14720.969,1547.455,7749.968,113.763,113.763,646.295,288,607.977,1.661,0.998,8.983,1.022,17.471,0.346,0.973,0.98
9.3,27,72762.643,3560.396,9776.138,644.899,644.899,1113.433,288,788.352,4.5,0.998,22.824,1.049,92.397,1.829,0.952,0.975
3.144,9,8373.746,1386.72,7014.319,60.293,60.293,583.502,288,577.359,1.394,0.998,7.581,1.02,12.247,0.242,0.996,0.977
9.3,27,72768.854,3560.386,9737.008,645.049,645.049,1046.219,288,769.148,4.539,0.998,22.67,1.052,86.965,1.722,0.999,0.992
6.175,18,29792.263,2307.394,8824.137,246.205,246.205,769.483,288,667.253,2.504,0.998,13.15,1.03,33.918,0.672,0.971,0.993
1.138,3,1186.29,1382.555,6685.022,9.359,9.359,469.443,288,549.11,1.135,0.998,6.08,1.019,0,0.091,0.974,0.99
2.088,6,5289.385,1394.841,6783.195,31.618,31.618,559.933,288,566.952,1.289,0.998,6.96,1.02,0,0.198,0.986,0.984
3.144,9,8378.437,1386.753,7102.791,60.345,60.345,592.127,288,583.155,1.389,0.998,7.514,1.02,12.542,0.248,0.964,0.984
6.175,18,29761.513,2306.782,8804.583,245.922,245.922,779.332,288,668.387,2.509,0.998,13.319,1.03,34.603,0.685,0.977,0.981
4.161,12,14719.189,1547.453,7735.821,113.751,113.751,628.294,288,602.441,1.662,0.998,8.891,1.023,16.66,0.33,0.99,0.992
2.088,6,6388.337,1355.048,6763.516,24.266,24.266,589.735,288,566.913,1.311,0.998,7.047,1.02,19.253,0.255,0.995,0.994
4.161,12,14722.457,1547.464,7780.566,113.783,113.783,637.204,288,606.708,1.658,0.998,8.873,1.023,17.02,0.337,0.97,0.992
7.148,21,38991.703,2678.065,9125.538,332.296,332.296,836.588,288,693.085,2.973,0.998,15.655,1.035,44.79,0.887,0.969,0.98
5.14,15,21628.055,1924.33,8475.809,175.275,175.275,697.5,288,634.082,2.085,0.998,11.068,1.027,24.642,0.488,0.985,0.991
9.3,27,72769.725,3560.399,9755.884,644.99,644.99,1073.101,288,777.173,4.518,0.998,22.667,1.05,89.088,1.764,0.978,0.987
7.148,21,38976.641,2678.074,9139.982,332.11,332.11,837.562,288,696.89,2.954,0.998,15.409,1.035,44.551,0.882,0.951,0.991
5.14,15,21628.913,1924.328,8477.749,175.285,175.285,701.431,288,635.401,2.084,0.998,11.084,1.026,24.846,0.492,0.981,0.989
9.3,27,72765.755,3560.395,9766.033,645.094,645.094,1094.993,288,783.222,4.509,0.998,22.765,1.05,90.922,1.8,0.964,0.98
6.175,18,29765.014,2306.945,8809.964,245.938,245.938,780.291,288,669.131,2.507,0.998,13.299,1.03,34.633,0.686,0.973,0.982
3.144,9,8377.971,1386.75,7097.724,60.341,60.341,583.276,288,580.334,1.39,0.998,7.475,1.02,12.19,0.241,0.973,0.99
6.175,18,29761.325,2306.789,8804.64,245.999,245.999,782.586,288,669.315,2.509,0.998,13.343,1.03,34.799,0.689,0.975,0.979
2.088,6,3898.368,1389.073,6759.88,30.481,30.481,527.375,288,562.191,1.242,0.998,6.741,1.02,0,0.156,0.986,0.976
4.161,12,14722.905,1547.461,7775.196,113.773,113.773,652.708,288,610.756,1.659,0.998,8.981,1.022,17.733,0.351,0.961,0.979
2.088,6,3784.305,1386.734,6843.21,30.061,30.061,516.666,288,562.05,1.235,0.998,6.591,1.02,0,0.146,0.97,0.996
2.088,6,3191.886,1351.48,6860.024,23.595,23.595,516.55,288,561.74,1.207,0.998,6.444,1.019,16.981,0.156,0.955,0.998
3.144,9,8380.009,1386.762,7133.301,60.37,60.37,595.546,288,585.274,1.388,0.998,7.495,1.02,12.661,0.251,0.953,0.986
5.14,15,21630.799,1924.314,8479.12,175.257,175.257,716.795,288,639.891,2.084,0.998,11.181,1.026,25.665,0.508,0.97,0.979
6.175,18,29762.702,2306.743,8802.31,245.961,245.961,754.546,288,661.092,2.511,0.998,13.149,1.031,33.103,0.655,0.994,0.996
2.088,6,6717.891,1384.11,6794.285,29.628,29.628,593.451,288,570.252,1.328,0.998,7.137,1.02,4.478,0.248,0.988,0.993
6.175,18,29794.075,2307.312,8830.284,246.257,246.257,763.107,288,665.964,2.501,0.998,13.07,1.031,33.495,0.663,0.971,0.999
6.175,18,29790.77,2307.449,8818.736,246.22,246.22,763.765,288,665.14,2.506,0.998,13.137,1.031,33.598,0.665,0.978,0.995
6.175,18,29790.695,2307.464,8820.299,246.19,246.19,783.49,288,670.903,2.505,0.998,13.275,1.03,34.788,0.689,0.965,0.983
6.175,18,29789.607,2307.518,8815.896,246.175,246.175,776.551,288,668.543,2.506,0.998,13.247,1.03,34.392,0.681,0.972,0.986
4.161,12,14721.842,1547.456,7757.849,113.775,113.775,653.068,288,610.148,1.661,0.998,9.013,1.022,17.77,0.352,0.966,0.976
9.3,27,72759.476,3560.375,9738.818,644.746,644.746,1072.291,288,775.789,4.539,0.998,22.964,1.051,89.428,1.77,0.986,0.978
9.3,27,72771.93,3560.408,9762.029,645.073,645.073,1075.79,288,778.3,4.511,0.998,22.586,1.05,89.188,1.766,0.974,0.989
1.138,3,4026.205,1417.501,6737.807,11.589,11.589,565.246,288,568.104,1.244,0.998,6.72,1.019,0,0.196,0.956,0.985
1.138,3,846.69,1368.246,6669.571,8.501,8.501,455.739,288,545.493,1.12,0.998,5.983,1.019,0,0.077,0.98,0.993
1.138,3,3282.435,1308.371,6687.302,5.318,5.318,565.759,288,562.151,1.198,0.998,6.462,1.019,32.952,0.223,0.956,0.993
3.144,9,8377.509,1386.748,7091.269,60.334,60.334,580.714,288,579.335,1.39,0.998,7.47,1.02,12.091,0.239,0.977,0.991
5.14,15,21629.963,1924.308,8475.468,175.255,175.255,719.22,288,640.193,2.085,0.998,11.217,1.026,25.811,0.511,0.971,0.976
2.088,6,4703.159,1393.52,6848.25,31.362,31.362,538.299,288,565.017,1.267,0.998,6.749,1.02,0,0.174,0.973,0.999
4.161,12,14718.831,1547.446,7715.846,113.72,113.72,645.745,288,606.43,1.664,0.998,9.04,1.022,17.487,0.346,0.984,0.975
1.138,3,4182.235,1413.7,6712.542,11.241,11.241,551.906,288,562.226,1.25,0.998,6.675,1.019,0,0.189,0.979,0.996
3.144,9,8375.654,1386.738,7050.073,60.316,60.316,586.817,288,579.657,1.392,0.998,7.552,1.02,12.36,0.245,0.983,0.98
4.161,12,14720.767,1547.455,7749.165,113.765,113.765,642.295,288,606.848,1.661,0.998,8.959,1.022,17.29,0.342,0.976,0.983
3.144,9,8374.747,1386.733,7035.804,60.301,60.301,580.033,288,577.121,1.393,0.998,7.535,1.02,12.094,0.239,0.993,0.983
7.148,21,39006.923,2678.017,9116.613,332.368,332.368,817.395,288,685.425,2.986,0.998,15.663,1.036,43.657,0.864,0.992,0.984
5.14,15,21624.635,1924.313,8462.278,175.223,175.223,705.973,288,635.092,2.089,0.998,11.198,1.026,25.16,0.498,0.989,0.98
2.088,6,2873.909,1358.056,6798.706,24.748,24.748,509.796,288,560.039,1.198,0.998,6.476,1.019,13.338,0.143,0.967,0.983
3.144,9,8375.695,1386.737,7059.068,60.319,60.319,570.568,288,575.135,1.392,0.998,7.457,1.021,11.696,0.232,0.995,0.994
9.3,27,72772.736,3560.405,9760.645,644.769,644.769,1072.714,288,777.442,4.512,0.998,22.573,1.05,88.929,1.76,0.976,0.99
5.14,15,21625.542,1924.332,8469.25,175.253,175.253,689.664,288,631.171,2.087,0.998,11.049,1.027,24.245,0.48,0.995,0.994
4.161,12,14718.732,1547.45,7725.82,113.721,113.721,631.271,288,602.863,1.663,0.998,8.928,1.023,16.809,0.333,0.991,0.988
7.148,21,39014.536,2677.963,9112.398,332.556,332.556,813.324,288,683.24,2.992,0.998,15.707,1.036,43.463,0.861,1,0.983
1.138,3,518.674,1360.145,6735.828,8.155,8.155,454.891,288,548.757,1.105,0.998,5.89,1.019,0,0.073,0.951,0.996
6.175,18,29791.573,2307.431,8823.639,246.277,246.277,788.339,288,672.572,2.503,0.998,13.292,1.03,35.062,0.694,0.96,0.981
3.144,9,8375.985,1386.74,7057.327,60.313,60.313,585.656,288,579.579,1.392,0.998,7.537,1.02,12.309,0.244,0.982,0.982
5.14,15,21628.355,1924.344,8480.15,175.272,175.272,687.104,288,631.546,2.084,0.998,10.974,1.027,24.058,0.476,0.989,1
3.144,9,8380.397,1386.764,7147.007,60.371,60.371,587.731,288,583.428,1.387,0.998,7.439,1.02,12.342,0.244,0.956,0.994
9.3,27,72767.852,3560.4,9759.234,645.039,645.039,1083.249,288,779.897,4.515,0.998,22.735,1.05,89.976,1.781,0.972,0.983
2.088,6,3903.048,1388.382,6820.324,30.368,30.368,522.503,288,562.665,1.24,0.998,6.653,1.02,0,0.152,0.974,0.99
6.175,18,29793.715,2307.317,8829.215,246.252,246.252,762.595,288,665.723,2.502,0.998,13.072,1.031,33.47,0.663,0.972,0.999
8.206,24,50994.172,3087.517,9314.641,438.067,438.067,919.498,288,732.574,3.574,0.998,18.3,1.041,59.85,1.185,0.969,0.994
2.088,6,2845.311,1367.255,6800.442,26.414,26.414,502.8,288,559.267,1.199,0.998,6.469,1.019,8.426,0.132,0.97,0.984
9.3,27,72773.938,3560.431,9780.839,644.977,644.977,1093.091,288,784.005,4.489,0.998,22.455,1.049,90.343,1.788,0.958,0.99
5.14,15,21630.666,1924.316,8479.033,175.244,175.244,713.791,288,639.035,2.084,0.998,11.161,1.026,25.505,0.505,0.972,0.981
2.088,6,2951.386,1356.869,6848.986,24.556,24.556,506.833,288,560.12,1.2,0.998,6.411,1.019,13.829,0.142,0.959,0.996
8.206,24,50989.495,3087.283,9292.259,437.924,437.924,914.378,288,725.677,3.608,0.998,18.697,1.042,60.045,1.189,0.999,0.98
8.206,24,50994.573,3087.551,9325.254,437.963,437.963,926.514,288,737.144,3.558,0.998,18.159,1.041,60.118,1.19,0.953,0.998
4.161,12,14717.846,1547.446,7710.727,113.736,113.736,640.847,288,604.883,1.665,0.998,9.017,1.023,17.268,0.342,0.989,0.978
4.161,12,14722.514,1547.463,7777.144,113.781,113.781,641.567,288,607.777,1.659,0.998,8.906,1.022,17.224,0.341,0.968,0.988
9.3,27,72769.791,3560.391,9740.301,644.989,644.989,1049.381,288,770.168,4.535,0.998,22.651,1.052,87.191,1.726,0.996,0.992
1.138,3,1555.588,1341.606,6622.629,7.007,7.007,491.821,288,548.716,1.145,0.998,6.173,1.019,16.556,0.13,0.988,0.987
4.161,12,14724.344,1547.471,7805.915,113.789,113.789,642.227,288,609.11,1.656,0.998,8.862,1.022,17.222,0.341,0.959,0.992
4.161,12,14717.479,1547.443,7701.654,113.731,113.731,636.438,288,603.302,1.666,0.998,9.004,1.023,17.076,0.338,0.995,0.98
4.161,12,14718.594,1547.453,7732.471,113.736,113.736,621.462,288,600.404,1.662,0.998,8.853,1.023,16.346,0.324,0.996,0.997
8.206,24,50994.506,3087.477,9309.723,438.094,438.094,940.997,288,736.773,3.586,0.998,18.661,1.041,61.759,1.223,0.965,0.976
8.206,24,50997.922,3087.627,9320.04,437.996,437.996,947.943,288,741.114,3.573,0.998,18.547,1.041,62.051,1.228,0.95,0.979
2.088,6,5341.263,1346.339,6843.668,22.734,22.734,586.593,288,572.401,1.274,0.998,6.875,1.019,23.042,0.242,0.952,0.99
8.206,24,50994.275,3087.51,9308.834,437.961,437.961,921.636,288,731.637,3.584,0.998,18.445,1.042,60.189,1.192,0.975,0.988
9.3,27,72774.648,3560.412,9762.022,644.997,644.997,1069.036,288,776.653,4.51,0.998,22.499,1.051,88.54,1.753,0.977,0.993
