VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38,VAR39,VAR40,VAR41,VAR42,VAR43,VAR44,VAR45,VAR46,VAR47,VAR48,VAR49,VAR50,VAR51,VAR52,VAR53,VAR54,VAR55,VAR56,VAR57,VAR58,VAR59,VAR60,VAR61,VAR62,VAR63,VAR64,VAR65,VAR66,VAR67,VAR68,VAR69,VAR70,VAR71,VAR72,VAR73,VAR74,VAR75,VAR76,VAR77,VAR78,VAR79,VAR80,VAR81,VAR82,VAR83,VAR84,VAR85,VAR86,VAR87,VAR88,VAR89,VAR90,VAR91,VAR92,VAR93,VAR94,VAR95,VAR96,VAR97,VAR98,VAR99,VAR100,VAR101,VAR102,VAR103,VAR121,VAR122,VAR123,VAR128,target
49708,2.35,38.54,58.59,1.49,6.79,10.51,23.96,10.85,19.4,49708,100,26722,71.21,0.27,39.13,34.49,4.66,12.08,31847,14953,18094,10371,7465,14540,9711,11478,5069,10.32,5.32,20.82,19.01,5.55,58.33,10.43,24.48,10.41,25.75,10.82,28.1,14.91,13.07,2.91,61.48,56.83,71.3,59.11,69.1,75,2530,7.09,10249,17.23,25.28,38.62,50.03,3.55,5.21,7.96,10.32,84.62,2.05,4.69,2.96,2.33,2.32,2.35,57.49,7.13,75.47,2,5143,80.43,57.89,0.64,28.6,1976,3.3,0.03,71300,93500,130200,58900,443,496,570,127,575,32.2,23.7,12.5,0,1,20.62,25.29,39.06,71.72,76.43,7.6,6533.6,3.3,0,1168.18
28583,2.54,20.6,78.55,0.38,0.74,12.96,25.42,11.87,13.37,0,0,25238,74.25,1.62,31.66,29.68,9.75,16.49,31156,12558,14100,6986,1340,4980,4105,5957,3979,14.26,15.7,33.26,14.22,5.89,59.54,29.74,19.83,24.52,21.38,10.83,25.1,13.9,12.51,2.99,67.83,63.44,70.93,73.24,70.03,73.77,1595,6.75,168,20.24,38.69,42.26,51.79,0.12,0.23,0.25,0.3,97.91,0.27,3.29,2.38,2.48,2.54,2.38,62.81,2.32,45.19,3,875,92.79,61.29,2.63,29.14,1966,8.89,0.52,42900,61500,84500,41600,188,303,381,193,379,23.3,17.7,12.4,0,0,0.59,75.93,51.23,81.13,87.4,30.5,937.6,0.05,0,857.47
25062,3.27,0.31,59.28,1.03,58.87,15.72,30.19,14.85,10.71,0,0,31605,76.85,0.94,32.68,28.66,11.21,18.36,35788,11650,14167,12319,8991,10963,7825,8229,3013,12.15,23.03,39.95,9.94,7.66,61.27,14.53,17.49,19.59,17.11,7.84,31.56,12,9.89,3.6,74.66,67.7,83.46,78.91,62.44,68.56,691,3.51,6205,16.16,26.14,35.39,43.34,4,6.47,8.76,10.73,51.23,13.11,14.75,11.77,3.22,3.01,3.51,54.75,20.85,58.03,2,398,95.06,58.56,1.26,17.09,1965,4.25,0.53,165700,203600,246600,80900,408,552,666,258,617,30.8,24.8,11.1,0,0,24.76,52.53,48.82,85.66,92.34,4.8,5260.7,0.63,0,863.57
11530,3.32,15.21,81.25,2.91,1.31,40.83,58.9,49.38,10.29,11530,100,25393,75.83,0.77,54.93,26.43,5.79,19.3,36693,11822,12732,8605,6487,4858,1692,13220,1406,19.37,6.97,16.26,42.9,4.87,46.89,4.12,47.37,5.65,38.76,5.38,65.8,7.16,6.34,2.7,60.91,55.86,84.29,55.8,57.55,72.61,314,6.54,558,32.26,37.99,43.73,47.67,1.56,1.84,2.12,2.31,92.88,0.42,3,1.5,2.11,2.19,2.06,37.83,1.47,61.49,2,492,87.58,36.39,0.61,48.78,1970,4.56,0.45,85500,121000,198500,113000,353,428,519,166,492,28.3,20.3,12.1,0,0,4.84,36.7,23.89,30.95,70.68,8.9,1292.6,1.05,0,212.83
141686,2.71,26.6,58.54,2.32,26.5,14.06,29.69,14.3,12.13,141686,100,28704,73.85,0.41,32.76,28.61,13.24,16.51,33090,13156,15509,10612,9211,11321,7847,8442,23463,17.07,17.99,38.91,12.28,10.62,57.72,25.38,22.73,20.19,19.03,10.69,41.25,14.3,12.62,3.28,53.59,46.99,57.79,55.71,58.8,65.86,12723,12.01,20731,14.71,24.62,34.53,43.87,2.15,3.6,5.05,6.42,63.86,7.56,8.46,5.58,2.63,2.68,2.59,45.05,6.74,65.45,2,4896,91.44,44.15,13.77,46.18,1948,8.66,0.72,118500,145900,171000,52500,364,496,595,231,594,30.3,26.2,16.9,201,12,14.63,52.63,50.12,86.56,88.23,16.6,8545.4,6.39,6.17,1908.96
20412,2.57,1.15,78.25,16.89,11.17,11.19,22.26,10.56,17.04,20412,100,45999,74.86,0.8,57.29,32.25,2.44,21.98,53055,21764,22916,11580,30387,18201,14943,15730,1085,5.4,6.32,15.9,24.29,3.19,60.09,8.17,21.65,8.21,30.08,7.62,27.36,10.72,9.26,2.98,79.05,77.17,92.59,79.52,51.73,63.9,147,0.97,5362,14.9,23.42,34.17,37.93,3.91,6.15,8.98,9.96,67.45,4.65,4.03,2.99,2.53,2.64,2.34,66.88,5.26,41.1,3,225,97.24,64.12,0.44,20.44,1957,0.38,0.11,323900,410200,500001,176101,629,770,982,353,838,31.6,23.4,11.3,0,0,26.27,51.44,59.1,79.96,90.48,3.3,6133.4,5.08,0,290.85
40775,2.58,28.59,69.89,0.92,1.55,14.11,27.52,13.65,13.11,40775,100,21174,72.02,0.46,30.34,29.44,9.1,19.04,25387,11451,13571,6423,18283,6592,5316,7106,7877,20.32,8.91,25.24,18.29,7.69,54.66,11.03,26.32,14.95,26.8,15.07,30.39,17.42,16.27,3.06,60.68,55.52,70.64,63.74,61.52,67.68,1776,5.55,846,9.34,15.48,28.13,35.58,0.19,0.32,0.58,0.74,95.62,0.41,5.07,3.36,2.45,2.51,2.37,58.12,4.05,50.37,2,2439,86.63,56.7,3.24,35.88,1965,8.48,0.29,37300,52100,75200,37900,204,274,344,140,343,25.9,21.5,12.4,68,1,2.07,60.43,50.64,78.82,83.74,23.4,1740.1,0.2,0,394.74
16121,2.54,0.61,98.44,0.57,0.48,13.31,28.02,13.19,12.16,16121,100,29833,80.19,0.57,39.37,27.08,6.53,18.74,35436,13266,13290,14082,9122,10567,11500,3814,1550,9.67,7.46,21.1,13.37,4.97,66.06,20.26,21.26,16.9,21.16,9.44,27.83,13.65,11.7,2.99,71.97,70.01,80,69.25,69.31,78.16,209,1.69,377,6.9,9.02,15.38,17.24,0.16,0.21,0.36,0.4,91.07,1.08,2.63,1.87,2.53,2.68,2.3,64.08,1.01,50.26,2,268,95.95,60.42,2.61,32.09,1951,1.94,0.2,85700,105800,126900,41200,332,448,539,207,504,26.8,21,13,0,0,2.34,79.79,53.51,85.45,92.13,17.5,922.6,2.09,0,82.54
29841,2.46,2.26,94.83,1.96,2.01,12.19,28.41,12.87,10.57,28863,96.72,40543,83.23,0.27,53.39,22.25,4.03,14.26,48176,18888,18622,14063,12669,36949,10662,11159,1568,5.32,7.43,18.96,25.68,3.5,72.64,21.56,20.35,11.81,28.71,9.48,30.7,12.41,11,2.99,75,73.26,83.39,76.35,67.9,77.77,533,2.54,1737,6.62,12.26,17.73,30.28,0.39,0.71,1.03,1.76,91.07,1.18,3,2.02,2.43,2.7,2.06,64.03,1.28,52.95,2,611,95.21,57.58,0.98,30.11,1964,2.95,0.3,132300,158000,189400,57100,396,522,625,229,577,24.5,21.7,12.3,15,0,5.82,58.88,54.87,75.7,90.32,18.4,1624.6,2.73,0,204.28
11284,2.66,0.22,99.04,0.45,0.38,13.68,26.69,12.5,8.32,11284,100,32624,85.66,0.77,51.51,19.55,3.56,13.92,37788,13605,13577,2656,11095,17836,14308,20886,580,5.21,5.78,13.91,26.83,2.91,74.5,18.72,27.02,14.43,30.68,7.61,25.59,10.53,9.13,3.09,80.59,81.3,85.16,79.12,77.52,85.28,46,0.56,199,17.09,17.09,20.6,20.6,0.3,0.3,0.36,0.36,95.82,0.35,2.47,1.82,2.63,2.82,2.25,72.54,0.75,42.58,3,137,96.87,67.79,0.73,27.01,1975,0.68,0.27,54700,67200,85800,31100,283,354,404,121,418,21,18.6,13.2,0,0,1.76,73.09,49.64,76.62,89.84,6.7,1693.4,0.12,0,54.75
231636,2.47,31.53,61.09,1.76,8.66,13.87,31.43,15.28,10.4,231636,100,22785,72.54,0.33,34.45,24.83,16.52,14.6,27675,11704,14210,8073,9619,7261,5648,5967,52237,23.5,11.03,31.21,18.99,8.8,57.84,24.75,29.63,16.58,24.85,13.21,45.78,16.76,15.12,3.14,46.1,42.05,49.89,46.18,56.1,63.2,23779,14.34,14423,14.87,21.55,29.58,38.06,0.93,1.34,1.84,2.37,85.82,2.55,6.99,3.94,2.37,2.61,2.18,48.42,2.93,53.97,2,7547,92.54,44,9.51,32.68,1939,7.79,0.53,53600,65200,75500,21900,307,377,444,137,442,32.3,22.1,15.7,294,1,6.23,69.01,45.53,85.12,91.51,37.1,6248.1,10.77,5.41,1171.84
24174,2.74,0.51,98.18,1,1.07,11.56,24.23,11.54,12.83,24174,100,43759,82.9,0.83,50.36,25.65,3.25,16.79,51514,18776,18818,19215,0,19818,5924,8525,1077,4.59,4.2,13.21,26.61,5.29,66.93,19.69,26.59,9.74,32.21,7.04,30.53,9.48,8.33,3.12,82.77,80.93,93.11,78.5,66.67,76.1,138,0.8,1207,9.78,14.08,15.91,16.57,0.49,0.7,0.79,0.83,93.57,0.57,3.82,2.83,2.64,2.82,2.11,79.58,0.54,36.73,3,306,96.64,74.47,0,36.93,1956,0.24,0.09,159800,185500,231300,71500,421,602,721,300,666,26.4,22.4,15,0,0,4.99,80.83,66.31,89.33,95.16,13.8,1756.9,1.57,0,273.42
12588,2.8,0.6,98.26,0.67,0.87,14.31,26.83,12.09,9.69,8449,67.12,36682,83.43,0.35,37.44,25.74,7.31,13.85,40904,14337,14241,26816,3898,25276,7170,11740,563,4.51,7.74,25.45,16.18,6.67,66.24,22.67,19.21,16.31,22.77,7.66,26.81,10.85,9.33,3.24,79.93,77.82,83.31,81.69,61.61,74.18,103,1.15,392,11.73,19.13,20.92,27.04,0.37,0.6,0.65,0.84,94.11,0.66,4.17,3.23,2.79,3,2.21,78.26,1.34,39.59,3,163,96.5,72.6,1.84,42.33,1963,1.4,0.6,104700,122400,144100,39400,289,448,558,269,520,24.8,24,14,0,0,3.11,84.14,66.13,91.34,94.77,27.6,456.3,0.55,0,442.24
10033,2.93,11.17,87.79,0.56,0.49,20.03,31.51,20.45,15.04,0,0,23839,69.61,1.6,36.86,36.51,6.82,17.86,29214,10354,10786,6926,14292,6621,11594,14547,897,11.41,16.01,33.47,15.48,3.75,51.22,9.62,41.9,12.46,27.52,11.72,36.97,12.7,12.25,2.94,66.79,63.53,73.84,59.47,75.19,79.96,177,2.46,110,6.36,6.36,17.27,23.64,0.07,0.07,0.19,0.26,96.41,0.3,3.12,2.02,2.31,2.39,2.19,64.03,1.67,50.51,2,331,91.17,61.92,3.63,58.31,1962,8.95,0.56,31400,45800,62900,31500,136,205,267,131,295,24.6,16.8,12.3,0,0,1.1,69.52,48.83,70.2,84.99,11,912.4,0,0,397.28
14120,2.67,31.19,64.23,0.59,10.18,13.99,23.94,11.04,13.21,14120,100,27914,75.44,0.55,32.65,30.71,7.28,18.21,31915,12466,14221,8861,4950,21439,10883,9965,2176,15.47,9.78,27.01,12.18,9.79,56.06,16.59,27.82,14.45,22.98,12.13,22.86,15.1,13.7,3.11,67.31,61.95,81.17,69.96,60.18,71.2,328,2.83,404,11.14,24.26,33.91,41.83,0.32,0.69,0.97,1.2,90.42,1.05,5.31,4.02,2.67,2.62,2.79,71.71,4.53,45.01,3,664,88.83,72.99,6.63,61.9,1959,8.64,0.81,35500,47300,63100,27600,238,310,377,139,403,26,18.2,13.1,0,0,2.86,74.01,59.54,89.33,95.23,14.8,956.1,0,0,338.62
61284,3.08,2.2,61.55,6.06,45.71,14.37,29.45,14.29,10.97,61284,100,29492,76.8,1.7,34.64,26.26,13.18,18.57,32170,12118,14716,10219,11615,12466,6696,7155,10172,16.82,18.87,34.29,10.7,7.78,60.36,12.24,17.09,15.68,17.07,9.28,30.07,13.9,11.62,3.47,71.8,66.35,76.77,73.96,57.44,64.67,1713,3.62,13623,16.82,32.53,42.36,52.24,3.74,7.23,9.42,11.61,61.05,13.98,13.17,10.02,3.04,2.9,3.2,51.4,16.83,52.39,2,1237,94.15,53.83,0.16,18.84,1972,3.32,0.54,114000,141900,173500,59500,410,505,608,198,548,29.9,23.9,11.3,97,21,22.23,50.06,40.59,73.89,89.18,17.8,3441.4,0.44,0,774.19
17488,2.45,0.22,96.44,1.29,2.82,12.39,22.84,10.74,18.69,0,0,21557,63.75,0.98,39.63,37.34,8.63,19.6,26595,11607,11686,6856,10087,10185,8052,7745,3048,18.05,7.68,23.86,14,9.34,50.63,20.37,24.63,19.26,23.38,13.54,24.2,17.1,15.48,2.92,65.09,63.19,58.86,74.96,63.09,73,414,2.82,439,8.88,14.58,18.91,28.93,0.22,0.37,0.47,0.73,96.25,0.58,4.28,2.76,2.34,2.4,2.28,55.05,3.51,57.1,2,335,95.52,53.72,1.79,30.45,1964,6.96,0.59,52000,66600,87700,35700,268,332,394,126,403,31.5,22.8,14.1,79,0,2.51,34.52,37.92,72.84,81.33,6.7,2614.8,0,0,213.5
24825,2.67,0.44,98.58,0.82,0.76,11.38,24.48,11.5,13.95,24825,100,43960,79.37,0.62,53.39,29.94,5.4,16.68,51815,19009,18976,14491,60121,27053,16875,22771,1025,4.16,4.36,13.31,26.03,6.39,65.88,16.68,26.72,8.68,33.73,5.79,31.81,8.44,7.2,3.16,83.67,83.39,92.16,81.37,61.2,70.55,96,0.53,1131,0.53,2.12,5.39,10.26,0.02,0.1,0.25,0.47,94.28,0.86,4.47,3.25,2.64,2.89,2.01,78.05,0.69,38.31,3,224,97.65,71.22,1.34,24.55,1945,0.24,0.34,164800,190600,230800,66000,442,607,722,280,673,24.9,22.5,14.7,0,0,4.56,82.44,70.63,90.24,95.7,7.7,3208.9,7.37,0,69.94
27925,3.56,26.72,64.71,0.93,13,24.38,45.9,31.62,6.02,0,0,17876,80.13,1.48,32.19,18.63,8.53,11.04,27646,9273,11386,5641,3681,6238,4483,4447,5415,30,9.59,26.65,21.39,8.13,40.82,5.88,27.63,8.17,28.34,19.09,45.7,10.61,15.85,3.08,64.91,61.06,72.41,70.14,70.96,74.98,741,6.48,1453,13.63,18.17,35.51,53.34,0.71,0.95,1.85,2.78,85.84,2.32,5.13,2.71,2.33,2.5,2.23,39.19,7.18,66.65,2,1283,85.96,36.44,2.1,32.11,1973,10.77,0.44,39300,62700,82900,43600,259,331,398,139,389,32.4,18,16.4,3,0,5.2,70.24,30.03,47.8,92.78,21.7,1285.9,0.21,0,744.75
10828,2.32,2.71,93.43,2.62,4.39,10.3,25.66,11.61,16.04,10828,100,32332,77.47,0.86,43.09,29.62,4.61,18.68,39415,16521,16325,22450,24382,18272,13502,15177,561,5.18,14.73,30.42,15.79,8.03,62.41,26.96,15.51,17.37,23.79,8.33,31.42,10.43,9.45,2.95,79.6,76.86,92.51,74.83,44.75,68.54,99,1.56,2604,16.67,25.04,32.07,41.78,4.01,6.02,7.71,10.05,62.91,8.73,3.55,2.21,2.32,2.62,2.11,46.91,2.72,69.83,2,210,95.69,41.52,0,50.48,1956,1.18,0.76,164800,197000,240400,75600,376,526,620,244,573,22.2,23.6,17,0,0,24.05,61.4,65.09,84.68,92.6,1,10395.5,6.53,0,47.43
15351,2.45,15.59,83.14,0.99,0.67,13.39,28.11,12.4,11.49,15366,100,32877,82.64,0.94,39.95,24.31,3.89,17.85,38190,16134,17705,7471,10246,24341,16367,21520,1413,9.28,5.83,18.08,25.47,3.62,65.69,19.93,24.57,11.23,33.68,10.03,25.87,14.45,12.39,2.99,72.42,69.84,84.46,71.03,65.46,70.59,640,5.59,232,13.79,13.79,18.1,22.84,0.21,0.21,0.27,0.35,97.96,0.15,3.02,2.07,2.43,2.59,2.16,67.4,1.82,45.66,3,536,92.13,63.34,2.61,28.54,1966,2.98,0.12,50800,67700,90200,39400,245,328,388,143,422,21.4,16.6,12,0,0,1.51,21.98,51.15,74.62,78.91,17,904.5,0.16,0,560.56
31007,2.56,9.84,89.41,0.24,0.87,13.75,25.53,12.34,14.37,31007,100,23819,68.99,0.52,37.29,34.49,10,23.02,28349,10952,11284,7938,12579,13929,2922,8068,4341,14.44,9.36,30.64,8.19,8.98,51.83,27.89,22.79,23.11,19.52,9.83,28.76,14.3,12.23,3.03,70.63,65.81,74.24,68.94,55.92,64.05,1040,3.99,379,2.64,2.64,2.64,4.49,0.03,0.03,0.03,0.05,96.66,0.44,4.29,3.02,2.49,2.56,2.34,69.27,1.35,42.88,3,704,94.51,67.28,3.98,46.59,1946,5.25,0.3,31800,43600,60600,28800,180,241,299,119,345,26,17.5,13,15,0,1.22,82.2,62.45,90.95,95.4,13.7,2268.2,0.21,0,264.07
30897,2.88,3,83.04,7.18,18.37,14.75,25.22,12.82,11.14,30897,100,46587,79.85,0.74,45.58,25.8,4.92,16.71,53431,18622,19413,15505,13318,17107,11693,14102,1335,4.42,4.66,15.42,27.15,3.94,65.75,16.49,26.17,9.97,34.51,7.58,27.61,10.89,9.32,3.25,82.64,79.22,90.65,81.33,64.7,71.9,304,1.4,3660,6.94,12.92,20.9,30.05,0.82,1.53,2.48,3.56,80.98,2.32,6.37,4.88,2.82,2.89,2.62,76.75,5,41.33,3,373,96.64,74.99,2.95,24.4,1973,0.79,0.2,193500,255400,332200,138700,482,614,723,241,675,27.5,26.5,12.4,0,0,11.85,53.69,50.17,87.22,93.99,8.1,3827.7,1.75,0,261.47
30510,2.54,2.01,95.12,2.38,1.78,10.33,25.56,10.99,11.7,29973,98.16,49229,85.12,1.09,60.18,24.3,4.15,15.38,55995,22176,22293,16682,6569,24373,10637,12957,948,3.15,2.73,9.54,42.39,4.73,71.33,14.08,31.6,5.77,41.47,6.13,32.74,9.28,7.79,3.04,83.8,81.76,96.11,88.45,64.47,73.63,188,0.9,2044,15.07,20.74,25.1,30.72,1.01,1.39,1.68,2.06,92.24,0.86,3.65,2.5,2.5,2.77,1.97,73.89,0.82,40.15,3,636,94.97,66.78,0.47,21.86,1954,0.28,0.24,160400,187600,234400,74000,504,717,858,354,800,23.8,21.9,13.3,0,0,6.69,68.71,61.45,80.71,89.57,15.6,1952,7.12,0,186.52
22922,2.25,8.23,90,1.33,0.83,15.4,33.17,17.69,12.46,22922,100,30516,80.74,0.6,49.69,23.09,2.61,13.47,42598,17582,18316,11132,15965,7671,13192,17572,1414,6.66,2.64,9.38,42.02,3.15,63.2,7.99,32.92,4.85,43.79,9.29,35.85,14.36,12.13,2.81,73.75,74.3,91.92,81.16,66.59,74.28,231,1.87,754,19.36,35.15,46.42,48.14,0.64,1.16,1.53,1.58,94.63,0.8,1.71,0.94,2.08,2.33,1.8,59.17,0.77,55.76,2,538,94.99,52.83,0.37,28.81,1960,1.23,0.41,72800,89100,112900,40100,296,345,397,101,418,22.4,16.4,12.2,0,0,3.29,66.17,42.54,78.73,87.43,7.6,3001.8,0.66,0,374.05
10200,3.04,0.73,94.36,4.66,1.64,16.57,24.53,14.69,12.67,9332,91.49,95134,79.1,1.21,77.44,23.62,1.81,11.96,108751,46855,47312,28634,0,42130,14974,9669,342,3.6,1.3,3.42,68.19,3.62,60.48,12.06,40.05,1.39,58.26,3.95,28.33,5.81,4.98,3.07,90.1,89.72,97.8,91.01,51.13,59.04,36,0.48,858,7.58,9.67,18.3,29.84,0.64,0.81,1.54,2.51,90.39,0.66,3.96,3.22,2.78,2.88,2.15,89.73,0.15,12.2,4,158,95.5,86.72,0.63,53.16,1956,0,0,361600,497900,500001,138401,475,989,1001,526,1001,27.8,20.1,13.4,0,0,8.41,54.68,66.94,80.7,91.8,17.6,578.6,7.26,0,122.95
26866,2.88,23,66.37,0.9,35.28,14.33,30.07,14.93,9.71,26866,100,20594,75.83,1.3,23.64,20.96,11.17,11.96,22980,9757,11820,5741,5823,8255,5287,5673,7843,29.91,22.93,44.42,8.52,7.11,59.99,4.48,14.74,16.29,13.8,13.12,34.42,16.82,14.95,3.28,54.14,47.75,54.12,50.57,50.19,59.85,2848,14.15,5326,16.18,37.7,50.41,68.21,3.21,7.47,9.99,13.52,61.19,13.15,10.2,7.47,2.83,2.58,2.98,35.32,18.26,75.77,2,1458,86.47,38.68,3.16,14.95,1973,17.87,0.13,52700,67300,89700,37000,224,328,408,184,410,30.2,22.2,12.7,29,5,19.82,33.7,33.71,73.89,79.03,12,2232.9,2.52,0,3364.91
22095,2.98,0.67,98.04,1,0.65,15.88,29.14,15.12,7.31,17302,78.31,50679,85.76,0.28,51.83,19.7,4.13,14.52,54628,18228,18263,17070,26708,15959,8452,22692,509,2.4,3.51,12.24,30.74,5.23,68.84,17.93,24.99,10.06,34.02,5.43,31.98,7.89,6.7,3.27,86.03,85.13,96.62,85.28,58,68.56,89,0.6,762,13.39,17.45,27.43,30.18,0.46,0.6,0.95,1.04,94.92,0.7,4.69,3.71,2.86,3.06,2.22,81.15,0.89,33.41,3,286,96.28,75.74,1.05,30.42,1966,0.2,0.21,144400,167900,198200,53800,352,501,663,311,562,24.7,23.8,14.1,0,0,3.45,72.12,54.47,73.19,87.63,27.7,797.5,5.15,0,69.34
11304,2.43,2.13,97.31,0.24,0.8,12,23.99,11.3,17.24,11304,100,23999,66.01,0.06,41.89,39.68,7.56,25.16,29559,11483,11549,8619,10680,11364,5198,7736,1358,12.06,9.78,29.14,12.54,7.86,52.83,22.72,25.68,16.37,20.71,8.52,27.08,12.32,10.58,3.01,76.32,73.57,91.58,74.1,53.62,60.53,74,0.78,308,1.62,4.22,4.22,5.84,0.04,0.12,0.12,0.16,92.27,0.48,3.59,2.45,2.43,2.59,2.11,71.66,1.31,42.98,3,198,95.91,67.23,1.52,34.85,1953,3.96,0.78,31700,43300,59200,27500,209,273,329,120,348,22.7,16,14.1,0,0,2.72,77.75,71.14,90.67,96.55,5,2265.9,0.37,0,60.84
15743,2.55,0.13,98.7,0.77,0.62,13.16,25.3,11.91,13.36,0,0,29116,77.71,0.16,42.04,28.23,6.33,16.73,35658,14824,14858,0,6512,11622,20531,17073,1265,8.24,8.47,22.98,17.39,7.74,61.3,20.23,22.47,13.87,23.59,11.74,28.15,14.67,13.3,3.05,71.63,70.57,74.5,82.32,66.76,75.21,307,2.62,486,1.65,2.26,4.94,10.91,0.05,0.07,0.15,0.34,91.09,0.5,4.39,2.98,2.48,2.65,2.25,60.53,1.78,49.41,3,2025,75.31,56.57,0.35,45.93,1951,7.74,0.39,86600,108500,147100,60500,337,438,530,193,501,28,22.8,14.7,0,0,3.09,60.06,52.89,80.46,88.15,21,748.6,0.39,0,627.91
19959,2.51,4.44,88.35,0.53,8.94,12.95,23.16,10.34,15.26,0,0,24472,68.48,3.19,37.18,34.33,5.34,14.97,29946,12981,13953,4456,5196,11871,6440,5698,2818,14.29,11.78,29.41,12.71,5.71,55.46,15.23,17.61,18.77,19.28,9.13,18.56,11.21,10.23,3,78.76,74.46,83.03,79.85,48.05,61.29,81,0.48,703,17.92,20.06,24.61,47.23,0.63,0.71,0.87,1.66,90.34,2.11,3.71,2.66,2.48,2.51,2.41,75.55,3.32,48.44,3,1516,84,74.82,3.17,68.21,1956,8.88,1,22200,36300,57500,35300,175,249,327,152,342,25.5,17.7,12.7,0,0,3.52,65.48,57.65,82.64,93.14,9,2207.9,0.07,0,476.86
87492,3.29,56.42,19,1.32,31.17,17.6,31.78,15.89,7.72,87492,100,17386,69.28,0.09,12.29,24.94,26.92,12.29,18874,7276,9803,6965,66423,6441,5173,6003,30588,36.56,20.02,50.33,6.44,16.3,46.1,19.29,27.65,24,13.89,13.69,51.26,18.62,16.34,3.71,32.86,26.62,31.47,33.55,45.56,54.73,17760,24.19,3436,25.7,35.54,46.97,58.47,1.01,1.4,1.84,2.3,69.67,7.12,16.47,11.93,3.15,3.15,3.15,48.4,15.24,48.76,3,3512,88.35,48.39,39.89,63.87,1945,20.8,1.76,21500,31300,42900,21400,167,323,416,249,414,32.5,20.6,16.2,293,122,3.93,55.54,55.36,85.83,90.57,9.1,9575.4,18.34,3.09,3530.78
54827,2.54,2.4,82.55,1.28,16.26,13.62,26.63,13.18,14.18,54831,100,22189,69.5,1.1,37.63,32.55,11.54,16.27,27723,11593,12836,8180,7747,5612,4808,4690,10742,20.18,14.07,29.06,16.5,9.92,53.41,13.01,26.58,16.04,24.98,12.05,29.5,16.22,14.25,3.09,65.71,62.77,66.84,75.64,56.05,66.47,1693,3.64,4844,21.37,34.54,42.84,52,1.89,3.05,3.78,4.59,84.2,4.83,6.65,4.3,2.47,2.53,2.4,54.65,6.81,56.36,2,1372,94.03,53.29,5.39,27.41,1958,7.59,1.1,40900,56700,76300,35400,221,283,352,131,346,26.8,17.6,12.4,129,10,8.83,53.63,44.13,81.32,89.01,15.5,3538.1,1.43,0,1219.13
26454,2.94,34.81,51.25,0.51,23.22,16.57,30.82,16.04,9.71,26454,100,22224,71.12,0.18,24.14,26.71,13.06,14.34,25894,9989,12114,8255,3847,10149,6415,6455,6717,26.23,18.45,42.12,11.45,11.79,55.62,23.51,26.83,22.82,18.63,11.84,41.49,15.3,13.73,3.45,48.4,43.56,45.82,56.8,53.1,62.73,3482,17.03,3201,28.46,39.83,52.64,61.54,3.44,4.82,6.37,7.45,74.85,5.54,12.2,8.21,2.83,2.81,2.84,35.2,9.49,57.77,2,987,90.13,35.44,14.89,49.95,1939,18.93,0.85,81200,103100,125900,44700,347,452,541,194,533,33.2,25.8,17.1,160,9,12.1,65.2,49.06,83.03,90.6,4,6681,3.99,0,1555.07
83312,2.4,1.26,92.53,3.85,4.83,21.85,41.56,27.91,6.67,83312,100,29407,84.76,0.97,58.22,14.34,2.79,10.11,46208,17268,17842,10724,12860,10948,6710,8807,14393,18.96,2.13,5.08,58.87,5.05,66.32,11.11,39.42,5.29,43.89,8.48,54.51,13.02,10.73,2.8,71.57,71.57,84.19,67.05,64.07,71.93,658,1.83,6752,31.21,41.72,51.7,56.99,2.53,3.38,4.19,4.62,90.11,1.31,2.25,1.29,2.18,2.38,2.01,50.35,2.29,55.41,2,1589,95.62,46.15,0.63,18.75,1969,1.64,0.3,95200,122700,166200,71000,376,480,624,248,521,31.9,21,11.6,213,29,8.1,25.58,30.96,54.51,69.28,23.4,3565.8,5.62,7.5,208.56
38145,2.57,2.25,93.08,1.63,8.29,12.1,27.99,12.77,11.6,38145,100,35974,80.03,0.49,39.71,26.19,6.47,15.81,41927,15960,16248,15350,9576,15015,8815,8579,2713,7.18,10.47,24.83,19.31,7.11,65.82,31.05,20.32,16.63,28.5,8.57,28.88,11.23,9.96,3.06,78.18,76,86,78.11,66.51,73.2,648,2.32,2910,10.72,16.29,21.58,29.73,0.82,1.24,1.65,2.27,82.1,3.48,3.71,2.62,2.54,2.75,2.26,62.33,2.28,52.13,2,699,95.5,57.56,0.72,35.34,1960,1.52,0.68,112800,137200,165600,52800,341,462,559,218,524,24.8,22.6,13.9,13,0,7.63,70.06,54.85,82.47,89.53,29.9,1275.1,0.74,0,408.34
