ID,TARGET,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
130756,20,2,8,1,4,20,19,15,16,109,9,24,46,4,11,15,240800,29,0
190281,25,1,7,0,5,17,17,13.14,18,80,4,12,27,2,2,15,90500,0,0
130840,20,2,20,0,9,14,13,8.35,18,105,6,15,46,3,3,18,184800,35,92209
130850,7,9,15,6,7,10,6.33,6.07,18,41,13,33,40,6,17,16,86900,30,56683
130926,5,6,9,4,5,6,5.5,5.22,18,41,7,26,28,4,14,13,117500,38,53288
130936,15,4,12,3,6,15,14,12.33,18,64,13,35,57,6,17,22,68400,33,53288
130976,7,4,28,2,16,10,9.25,8.14,16,127,13,34,86,6,17,35,93300,23,53288
185304,21,4,14,3,7,19,20.5,15.21,6,85,20,32,62,6,14,23,147200,42,52143
131064,12,6,12,4,7,10,13.17,12.08,19,56,13,33,51,6,17,20,98900,32,0
131221,15,3,7,2,4,15,12.33,9.86,15,57,13,31,43,5,14,16,60300,17,50946
131263,12,4,15,3,11,14,12.5,9.53,17,131,13,31,72,6,14,29,47500,18,34269
131423,25,3,10,2,6,20,20,14.8,15,76,14,36,59,6,17,23,88100,33,57233
131434,20,1,1,1,1,20,20,20,23,23,8,18,16,3,7,6,86200,32,60940
131452,20,3,7,2,4,20,16.67,11,17,68,13,31,48,6,15,20,182800,40,36989
131467,2,6,11,3,5,4,4,4.09,16,65,8,27,42,4,13,16,66000,34,0
131551,10,8,12,5,7,12,10.25,8.92,18,69,13,31,53,6,15,20,64500,40,48143
4629,15,5,34,4,18,12,11.4,7.1,16,130,17,39,90,6,17,36,146000,50,43088
131845,15,2,3,0,1,15,11,9,19,41,11,30,32,5,5,12,88100,0,0
132131,25,2,8,0,5,25,25,14.88,26,103,12,32,65,5,5,28,61300,23,0
132154,15,2,4,1,3,15,12.5,8.25,20,65,10,22,35,4,8,11,107000,19,52257
132157,25,2,7,1,3,25,25,13.57,18,64,13,34,52,6,17,21,107000,40,0
132304,10,5,9,4,6,6,5.6,5.89,17,44,11,33,39,6,17,17,77400,27,51641
132394,11,3,24,2,12,10,11,7,19,130,13,32,78,6,15,33,46700,40,39256
132444,20,1,9,1,3,20,20,15,17,75,13,33,58,6,16,22,54300,33,46792
132508,10,1,2,0,0,6,15,10.5,15,16,14,19,16,4,4,5,54000,37,41984
132567,20,2,3,2,3,20,18,15.33,23,38,12,33,33,6,16,15,98500,33,61875
132558,15,1,2,0,0,20,10,15,18,20,13,21,18,6,6,8,103400,38,61875
132723,8,6,17,3,11,8,8,7.18,17,125,13,30,73,6,14,29,53300,35,0
132766,20,3,3,1,1,20,14,14,15,31,12,26,23,5,11,10,52200,39,40941
14233,25,1,3,0,1,25,20,18.33,18,41,22,40,45,4,4,13,30700,30,40941
132820,15,3,17,2,11,15,13,9.06,24,122,12,34,76,6,17,34,68000,32,47091
132844,11,8,29,6,13,11,11.5,13.28,20,98,11,30,78,5,16,32,51800,26,47523
132903,21,1,6,0,4,19,19,15,15,67,10,26,50,2,2,17,48300,31,42163
132980,11,4,12,3,6,12,10.25,8.67,17,73,13,34,57,6,16,22,129100,24,61947
133029,5,3,17,1,10,15,11.67,11.94,25,124,12,34,76,6,17,32,48800,25,45960
133042,40,2,2,2,2,30,27.5,27.5,17,21,13,21,19,6,10,8,42700,25,36133
133144,10,2,3,1,1,17,13.5,15.67,19,28,12,25,23,6,13,11,27400,37,34684
133163,15,2,2,1,1,20,15,15,19,24,12,23,21,6,11,9,41800,23,39883
133176,50,3,6,3,6,26,22.67,16.5,20,80,13,30,57,6,14,21,211100,28,0
133256,10,2,13,1,8,17,16,13,26,126,10,31,71,5,15,32,110400,37,59588
133283,15,3,6,2,4,20,14,10.83,16,77,14,31,50,6,13,18,59500,27,49833
133285,30,1,1,1,1,25,25,25,16,16,12,17,14,5,7,6,46600,40,35054
133305,5,4,4,1,1,10,8.75,8.75,19,32,12,28,26,6,13,11,71700,19,45292
133391,7,5,17,5,11,10,7,6.41,18,77,13,34,56,6,16,23,77200,35,36756
133491,100,3,3,1,1,46,46.33,46.33,19,32,13,27,26,6,12,10,67900,31,40352
133814,25,4,7,2,3,25,25,18.71,22,80,14,35,50,6,16,19,65400,39,40107
133884,50,3,35,1,18,20,10.33,3.91,18,129,13,33,81,6,16,33,60900,17,43138
133906,10,1,1,1,1,15,15,15,20,20,8,15,13,3,6,5,45100,35,0
133949,6,3,16,1,10,5,4.33,6.09,18,105,11,23,58,4,8,20,72300,20,0
134032,10,4,14,4,12,20,18.25,15,18,110,13,33,73,6,17,30,57500,31,0
134159,15,1,1,1,1,20,20,20,15,15,8,10,10,3,4,4,69300,24,65415
134325,5,9,15,6,7,10,4.78,4.4,17,52,8,23,36,4,13,14,54200,10,0
134319,13,3,3,3,3,16,12,12,16,28,15,29,26,6,13,11,74200,19,56711
134398,10,5,9,2,4,10,8,7.56,15,80,7,19,35,4,11,15,77700,38,0
134619,11,4,10,3,8,13,11.5,9.3,21,89,13,33,58,6,16,23,92500,25,48074
134677,5,4,10,2,6,5,5,5,16,88,12,31,55,6,14,21,68400,21,0
134773,25,1,2,0,1,20,20,15,26,41,9,27,29,4,4,11,70600,25,0
134566,10,2,14,2,8,10,11,10.36,21,88,15,35,69,6,17,25,72800,33,40533
135016,14,8,26,5,13,9,8.88,7.5,15,75,13,35,58,6,17,24,43300,18,29846
135060,20,1,2,0,1,20,20,12.5,17,41,9,19,22,4,4,8,165400,30,46047
135112,8,6,7,4,4,8,5.67,5.43,16,32,13,30,29,6,15,13,71900,32,30392
135174,25,1,8,0,5,20,20,12.75,18,125,8,20,54,4,4,24,59300,27,41894
135152,15,2,2,2,2,15,15,15,23,33,10,27,25,4,11,10,85000,26,41894
135265,14,4,4,1,1,13,10,10,17,33,12,29,27,6,14,12,81500,9,0
135296,11,5,6,2,2,8,6.6,6.33,15,32,12,24,26,5,10,9,96700,29,45942
135284,20,1,2,1,2,20,20,20,23,41,10,25,26,4,10,10,117200,34,45942
135341,12,2,7,0,4,15,12.5,12.86,18,79,13,30,38,6,6,18,70000,67,0
135430,25,2,7,1,5,20,17,12.14,24,105,11,31,57,6,15,26,116500,36,61629
135454,15,3,17,1,10,10,10,8.82,19,105,12,30,55,5,14,23,107400,32,51245
135449,10,5,11,3,7,10,9.4,7.18,15,75,12,31,51,6,15,21,68700,22,51245
188913,20,9,46,6,25,15,19.11,13.74,4,129,23,43,113,12,23,45,83800,40,48699
187171,15,1,1,1,1,15,15,15,16,16,5,7,6,1,2,2,85100,52,0
187764,25,2,3,1,2,25,25,23.33,18,53,5,13,19,1,5,8,155300,0,0
136466,10,1,13,1,7,50,50,27,21,76,7,19,40,4,11,16,107900,34,0
129174,10,5,6,4,4,15,10,9.17,17,33,15,31,31,6,14,12,85000,0,50754
136049,32,4,16,1,9,30,26.5,19.63,19,127,14,36,78,6,17,34,91300,60,0
136372,10,1,1,1,1,25,25,25,17,17,12,17,15,5,7,6,145300,76,68782
136428,25,1,11,0,6,25,25,15,20,96,13,35,68,6,6,29,188700,61,60111
90532,20,1,10,0,2,12,12,11.2,18,88,13,33,60,6,6,24,72700,24,81869
189711,10,4,8,2,5,3,5,4.63,15,41,4,12,14,2,6,7,72700,17,0
136607,32,2,16,2,12,25,27.5,14.63,18,128,13,35,80,6,17,34,140200,43,85733
136645,10,4,12,3,5,13,10.5,9,16,123,16,36,66,6,17,27,95000,0,0
5524,15,3,9,2,2,15,11.33,13.89,6,29,37,51,63,7,14,13,108400,37,68103
136745,10,3,13,1,5,20,16.67,10.69,24,113,8,24,47,4,12,15,85200,35,0
136721,30,2,2,2,2,25,22.5,22.5,20,29,13,27,24,6,13,11,89100,26,51759
136718,15,2,2,1,1,15,11.5,11.5,16,24,11,21,19,5,9,8,92100,28,51759
136772,19,4,18,2,9,10,14,12.22,19,78,13,34,63,6,16,24,80100,30,0
145664,5,3,15,1,8,5,5.67,6.73,18,122,11,27,67,5,11,28,165300,27,0
136790,5,4,15,2,10,6,4.25,4,17,122,11,28,58,5,12,23,146000,31,96052
135535,13,5,14,3,11,8,6.8,6.36,18,75,14,33,59,6,15,21,106000,49,0
136991,15,3,11,1,6,14,12.67,9.36,17,121,13,33,68,6,15,28,107400,32,78802
136990,8,12,25,7,12,9,7.67,6.12,16,113,14,36,68,6,17,27,107400,32,78802
137134,10,5,11,2,7,10,10,9.09,17,89,12,32,60,6,15,23,81000,55,50303
137113,6,8,12,4,5,6,6.5,6,18,41,13,33,36,6,16,15,82100,25,50303
64165,20,3,5,2,3,15,10,7.8,23,40,12,31,32,6,15,14,59400,25,50303
137276,11,4,19,3,12,11,11.25,10.11,22,125,11,32,71,5,15,33,72300,42,39240
137256,25,2,20,1,11,24,24,14.1,15,116,13,34,81,6,16,31,61900,43,0
137199,10,1,5,1,3,15,15,7.6,21,57,12,30,43,6,14,17,72300,42,39240
138000,6,7,30,7,16,3,6.29,4.2,6,125,14,30,61,4,13,20,63000,31,0
137429,25,1,1,1,1,25,25,25,24,24,9,19,17,4,8,7,86600,47,46518
3763,36,8,17,4,7,25,26.5,48.53,4,69,45,67,109,13,24,29,69400,38,0
102534,10,2,9,0,5,21,18,12.56,18,126,14,35,67,6,6,30,139000,79,0
137540,10,5,5,3,3,9,9,9,15,28,13,25,24,6,12,10,215800,40,0
137577,10,3,5,3,3,8,6.67,7.2,16,29,8,21,21,4,10,8,105200,0,63863
137743,8,7,15,3,6,4,6.43,5.73,18,57,12,33,47,6,17,21,96200,53,48197
137900,5,4,30,1,16,5,6.5,4.83,15,125,13,33,79,6,17,34,48300,33,35567
1101,20,8,24,4,13,15,14.88,11.58,9,92,27,47,104,11,22,37,48300,33,35567
104413,6,5,8,1,2,6,5.8,5.5,18,77,12,31,42,6,14,16,47300,28,29149
137971,25,0,1,0,0,20,0,20,22,22,8,8,13,3,3,5,58200,47,29149
138311,20,4,13,2,4,12,11.75,9.77,18,68,13,34,57,6,17,22,170800,34,85679
138528,26,1,5,1,4,26,26,18.4,21,105,12,30,49,6,14,20,72300,31,50065
138552,10,2,13,0,6,14,13,10.31,19,100,12,31,66,5,5,24,61100,47,39199
138541,15,3,3,2,2,15,13.33,13.33,20,33,10,28,28,4,12,11,71300,49,0
138689,25,1,4,0,2,25,25,13,19,75,12,27,41,5,5,15,97500,29,0
138841,10,4,4,2,2,10,8.75,8.75,15,32,11,24,23,5,10,9,123900,49,0
557,15,11,37,7,16,11,11.27,8.86,4,77,27,46,78,8,18,25,78900,47,37480
13694,10,8,22,7,13,10,18,11.32,4,81,58,77,107,12,23,31,74100,42,39238
138945,23,1,2,0,1,17,17,11,24,37,9,26,25,4,4,10,177300,57,50597
138944,11,6,7,3,3,10,7.83,7.57,15,36,12,31,30,6,16,14,143600,53,50597
138997,12,3,7,1,4,10,13.33,9.71,15,77,11,30,50,5,13,19,48000,48,36356
139030,5,7,7,5,5,5,6.43,6.43,16,32,12,29,30,6,14,12,77800,0,38639
138999,10,6,23,3,8,10,10,8.43,17,93,14,35,68,6,17,27,62400,48,0
139062,20,3,13,1,5,16,15.67,10.31,24,92,11,33,58,6,17,26,59200,0,31414
139175,10,10,37,8,19,14,14,11.51,17,111,14,34,81,6,17,31,54200,38,0
139180,15,6,18,6,12,10,10.17,8.22,23,75,12,32,58,6,17,23,35900,17,32552
139227,5,6,20,3,10,20,8,6.8,15,113,13,32,72,5,14,28,88000,38,0
188841,10,3,4,2,2,15,16.33,16,5,24,16,27,25,6,11,9,84800,23,39564
3252,20,1,10,1,5,10,16,10.8,10,79,27,47,69,6,15,23,87800,41,50160
139463,9,5,5,1,1,10,6.8,6.8,15,30,13,25,23,6,10,8,69000,38,49243
139628,20,4,25,3,15,25,21.25,17.16,19,123,13,33,84,6,17,32,69100,40,48511
139693,14,2,5,2,5,8,14,8.4,16,52,15,31,39,6,12,14,159000,51,0
139626,10,8,28,3,13,12,10.63,10.21,18,123,15,37,79,6,17,33,159000,51,101894
139799,25,1,1,1,1,25,25,25,16,16,12,17,14,5,7,6,98700,29,37477
140141,14,10,30,5,12,14,12.7,12.8,17,86,14,36,69,6,17,26,61900,39,0
140171,15,2,20,1,11,10,12.5,9.5,24,130,7,22,58,3,10,23,65900,23,31439
186212,7,3,34,3,17,5,9.67,8.59,10,123,20,40,87,7,18,34,58900,44,29444
190552,7,2,12,1,5,10,12,10.08,7,80,13,25,52,5,12,20,108200,0,56463
140274,15,2,2,1,1,20,15,15,16,20,13,20,19,6,9,7,81900,0,56463
140347,10,4,20,3,14,10,8.75,8,16,128,14,32,71,6,14,29,91100,25,0
140429,25,3,18,1,6,6,24,21.72,15,75,14,35,64,6,17,25,0,0,0
140456,10,3,17,3,15,10,10,6.35,15,126,12,31,70,5,13,29,31100,22,31878
140481,20,2,8,2,4,20,15,8.75,24,75,11,31,51,6,15,18,63600,30,32823
140642,5,8,35,3,16,5,5,5,19,126,13,34,78,6,16,33,74000,37,36415
140632,20,2,5,0,2,16,13,14.2,15,81,12,26,44,5,5,19,56000,59,0
140611,4,7,8,6,6,4,4.43,4.38,20,33,7,24,24,5,14,12,74000,37,36415
971,8,10,20,6,7,8,8.2,7.5,4,63,24,44,68,11,21,27,69500,35,36415
175419,25,2,3,0,1,25,22.5,18.33,19,43,13,33,35,6,6,14,37300,0,0
2951,5,7,30,4,13,5,5.57,5.08,4,103,44,64,96,11,21,32,133000,49,0
156174,10,6,9,4,5,10,10,9.44,16,45,14,33,40,6,17,17,89900,48,69057
10491,5,6,20,6,12,8,8,7.05,17,89,12,30,83,4,14,23,100100,35,55842
141652,13,3,9,2,5,15,13.33,11.22,18,101,16,33,61,6,14,24,99700,37,55842
140924,7,5,7,1,2,7,7.4,6.43,18,57,12,28,42,6,14,17,111700,38,0
1920,10,7,31,4,12,10,9,6.92,6,123,25,44,98,9,19,35,103200,33,38463
141134,9,6,15,3,7,7,7,6.33,17,89,13,34,58,6,16,24,60300,49,41536
141276,6,6,14,4,8,100,22.17,12.07,17,113,12,24,51,4,10,13,71400,38,45456
154114,20,3,12,2,8,20,17.33,12.67,18,129,9,23,45,4,10,16,77500,26,0
141666,16,1,2,1,1,6,15,10.5,15,17,11,16,14,4,6,5,110500,51,0
141468,25,1,1,1,1,25,25,25,24,24,10,20,18,4,8,7,100300,37,36193
4225,10,1,26,0,10,11,11,7.04,18,128,14,32,98,5,5,28,100300,0,36193
2519,10,7,9,5,5,10,9.29,9.44,6,33,26,44,48,11,20,18,72000,30,58224
141500,18,4,5,2,2,10,13,11.6,15,28,13,27,26,6,13,11,72000,30,58224
141591,10,2,16,1,10,12,11,10.13,16,126,10,23,48,4,10,21,88000,38,0
141645,35,2,5,0,1,30,25,14.8,17,53,13,33,42,6,6,17,144600,39,0
141720,5,2,2,2,2,16,13,13,21,29,10,23,22,4,10,9,156900,44,68602
41065,15,2,2,2,2,15,12.5,12.5,17,29,10,23,20,4,10,9,156900,31,68602
141742,8,2,3,1,1,10,7.5,8.33,19,21,12,20,17,6,10,8,116700,37,63175
188178,8,4,22,3,14,5,8,7,18,106,7,15,43,2,6,19,138300,42,0
190730,14,5,20,1,13,14,13,8.45,19,127,12,33,78,5,15,33,39800,31,46838
12853,12,3,77,2,19,14,10.33,8.04,15,160,29,46,126,5,13,32,61400,42,46636
2691,16,4,8,2,2,10,11.75,10.25,5,23,27,39,38,8,14,12,83400,35,0
3825,15,2,25,0,7,15,13.5,11.56,8,105,38,59,122,7,7,31,94300,32,50984
142163,12,3,6,1,2,5,10,8.83,20,77,16,34,55,7,15,19,127000,33,52720
142161,5,6,7,2,2,5,5,5,15,38,13,27,26,6,11,9,67500,37,52720
142241,30,2,5,1,4,16,18,13.2,18,57,13,30,43,6,13,16,236800,45,73713
158390,10,4,14,3,9,14,14,9.5,15,124,13,33,69,6,16,30,95000,28,48463
142297,20,4,14,2,5,6,17,12.86,15,81,14,36,64,6,17,24,99400,41,48463
11971,16,4,19,2,8,12,11,14.11,11,114,18,32,75,6,12,22,117900,43,0
142409,10,4,21,3,14,10,10,7.67,17,100,6,20,60,3,12,24,60700,25,52363
142466,20,9,16,3,6,24,19.78,17.88,12,76,15,37,63,6,17,23,95100,12,22928
142487,20,2,2,0,0,20,15,15,25,32,10,26,25,4,4,10,543800,17,27951
142579,20,2,7,2,6,15,15,10.71,23,65,12,32,49,6,15,19,314900,44,39013
142564,38,1,3,0,1,19,19,10.33,18,41,12,31,31,6,6,13,194300,29,39013
142554,15,4,4,3,3,15,13.75,13.75,16,24,15,26,23,6,11,9,181100,34,39013
142552,5,3,3,3,3,20,13.33,13.33,18,33,14,30,31,5,13,13,194300,29,39013
142600,25,1,1,0,0,25,25,25,18,18,10,14,12,5,5,6,91900,12,0
142495,21,3,5,1,3,15,14,11.4,18,57,12,29,39,6,14,15,225000,14,0
7917,3,4,27,2,7,5,5.5,4.81,17,69,12,31,69,6,15,21,533200,15,66039
143299,15,3,9,2,6,16,16,14.44,22,76,12,32,52,6,16,21,258100,21,53668
143332,13,3,6,2,3,15,13,10.17,17,56,13,30,40,6,14,17,196400,23,36370
7346,15,2,11,0,2,15,13,10.73,9,65,22,34,65,7,7,16,193600,11,36370
15006,10,3,4,2,3,10,13.33,11.25,15,45,7,13,18,2,5,7,500000,17,42450
143528,10,7,21,4,11,10,10,7.52,19,129,14,31,58,6,14,25,292500,7,0
143535,12,2,3,1,1,10,10,10,17,30,11,26,23,5,12,10,136100,34,39524
143672,15,7,19,6,13,15,14.86,9.63,21,76,13,32,59,6,17,24,597600,35,137945
143707,4,8,16,5,7,5,4.13,3.81,16,44,14,36,43,6,17,17,208300,15,20967
185934,25,2,4,1,2,25,15,18.75,6,32,17,33,31,5,12,11,136400,3,0
143782,25,1,1,1,1,28,28,28,21,21,10,16,16,5,8,7,585400,25,81394
1549,50,1,3,1,1,50,50,50,24,49,13,28,35,6,13,12,586300,41,0
143996,10,4,12,3,6,5,9,7.08,18,44,12,32,38,6,17,17,595100,30,170752
144038,50,2,3,2,3,30,27.5,20,21,41,13,33,35,6,16,15,500000,0,0
144050,22,2,2,2,2,25,22.5,22.5,20,24,13,24,23,6,11,9,598200,32,155586
5742,75,3,7,1,2,100,116.67,103.57,4,45,16,38,68,6,17,18,291000,0,61461
189373,15,1,15,0,8,15,15,5.53,19,110,6,14,39,2,2,12,230000,23,47073
144356,20,3,13,0,3,20,15.33,6.54,15,116,13,33,61,6,6,29,285500,17,0
144351,40,2,13,2,10,25,22.5,11.46,21,126,9,23,48,5,14,25,285500,17,47073
144676,5,5,49,4,21,9,7.6,7.57,15,126,10,31,82,4,14,31,145700,19,35778
144729,5,4,7,3,5,10,14.25,12.71,18,75,13,33,55,6,16,23,544400,36,122685
144714,16,1,2,1,2,16,16,13,23,34,10,24,24,4,10,10,501400,22,0
144859,20,2,4,2,4,12,11,11.75,16,44,14,30,33,6,12,12,357300,0,105701
144926,20,1,5,0,2,20,20,12.6,26,66,10,31,50,5,5,20,513900,22,0
144906,20,1,1,1,1,20,20,20,25,25,7,18,15,3,7,6,378100,21,86116
85416,25,1,4,0,1,20,20,14,26,77,11,31,47,5,5,18,330300,23,0
145010,20,1,17,0,10,20,20,8.88,20,126,11,23,69,4,4,26,324000,34,0
144974,20,2,2,2,2,15,10,10,24,33,9,24,22,4,10,9,340400,23,75923
145120,10,2,11,1,7,15,15.5,12.55,16,91,14,35,63,6,16,26,561900,24,88402
1617,15,6,11,5,7,11,11.67,10.18,6,45,28,47,63,11,21,24,597000,38,174183
364,10,6,21,2,4,10,13,13.52,18,85,21,42,70,9,19,26,310000,20,44543
145346,16,11,30,7,14,11,11.82,10.07,18,67,13,35,61,6,17,23,470800,16,78360
145392,15,3,11,2,8,12,10.67,8.27,16,88,14,32,61,5,14,24,357000,25,47076
144812,50,1,2,1,1,80,80,80,24,43,11,31,34,6,15,14,360800,32,73833
187769,25,5,15,4,11,12,10.8,10.6,16,56,7,15,25,2,6,10,505900,39,0
145637,25,2,8,0,4,20,18,16.25,15,87,12,32,58,5,5,23,290800,35,43940
145786,20,2,10,1,5,15,15,7.3,24,113,9,27,56,4,12,23,212600,31,60733
145838,8,0,1,0,0,20,0,20,17,17,10,10,12,4,4,4,201900,31,69733
2321,25,4,15,3,14,25,26.25,38.67,9,113,25,45,95,11,22,35,217000,20,0
145944,13,4,12,1,6,12,10.5,6.58,18,130,12,34,69,5,16,31,267900,24,56395
145905,20,4,4,3,3,20,25,25,21,33,12,28,30,6,15,13,232800,26,56395
145885,20,1,1,1,1,20,20,20,15,15,8,9,9,3,4,4,313000,22,56395
190534,6,6,22,4,12,5,7,5.55,17,79,13,33,62,6,17,25,192200,34,41254
146049,12,3,10,2,6,12,12,7.5,16,76,12,29,51,5,12,19,276800,25,41254
146153,44,3,8,1,4,29,27,18.25,18,68,13,35,56,6,17,23,144200,22,45373
146241,50,2,2,0,0,50,30,30,19,28,13,27,24,6,6,11,319600,24,76749
6185,30,2,11,2,6,20,12.5,13.64,9,89,21,42,95,8,18,29,225800,28,42822
146341,20,2,10,1,7,15,17.5,9.9,26,111,10,28,65,5,13,29,239700,24,42822
146462,20,4,17,4,13,20,17.75,9.76,16,127,14,35,78,6,16,31,221300,37,67986
3018,25,2,6,1,2,19,15,12,5,64,27,40,56,7,12,17,142900,0,0
146500,25,1,1,1,1,25,25,25,17,17,11,17,16,5,8,7,235300,8,51935
2020,7,9,40,2,18,8,8.67,7.35,11,129,25,45,106,11,21,42,355600,37,71746
146742,15,2,7,1,4,15,15,11.29,25,112,10,27,55,5,13,24,390900,40,71746
146695,20,1,1,1,1,20,20,20,16,16,12,17,14,5,7,6,390900,40,71746
146814,15,2,10,0,2,15,17.5,15.2,15,81,12,34,63,5,5,24,215900,30,53218
146835,25,2,3,2,2,25,15,18.33,26,33,11,28,28,5,14,12,186400,26,62357
146940,15,2,8,2,7,15,14,8.5,21,113,10,27,58,4,12,24,567900,29,89546
146928,10,3,12,1,3,20,20,14.75,24,74,12,34,58,6,17,25,461500,29,89546
368,10,6,38,4,22,10,8.83,6.5,19,129,24,42,114,10,19,42,225700,43,71260
147190,10,3,8,2,3,20,16.67,16.25,26,41,10,31,35,5,15,15,154500,20,40119
147305,15,2,5,0,2,16,15,12.4,19,55,12,30,41,6,6,15,274100,30,69038
147484,12,2,9,0,2,12,12,12.22,18,82,13,33,57,6,6,23,543900,30,122638
147508,10,2,2,1,1,20,15,15,19,33,10,25,23,4,10,9,235200,34,51437
147641,10,6,15,5,10,10,8.5,7.13,19,75,9,27,48,4,14,20,230200,29,0
147747,13,3,17,2,11,14,13,9.47,20,127,13,32,70,6,16,32,300500,26,47631
147753,25,2,4,2,3,23,21,19.25,21,36,13,33,33,7,16,15,477800,32,109911
147855,15,3,23,2,15,12,11.67,10,17,125,7,23,69,4,12,28,454800,29,65906
147838,20,3,8,1,5,20,19.33,16,17,62,13,33,55,6,15,21,373800,28,65906
147904,50,3,7,3,5,16,15,12.14,24,65,7,24,36,4,13,15,498400,25,40701
147936,5,5,15,2,5,7,6.8,5.47,15,105,11,25,51,5,12,23,351100,20,56609
147928,10,3,8,0,2,10,10.67,12.13,15,75,14,30,53,6,6,19,550100,22,56609
148030,10,2,12,0,5,20,13.5,6.08,18,121,12,32,66,5,5,30,187500,32,0
148022,10,3,13,2,7,10,10,6.08,16,86,14,35,61,6,16,23,209800,12,48925
148143,20,2,9,0,5,20,13.5,6.67,17,73,8,23,38,4,4,16,399200,22,97052
148546,6,5,15,1,8,5,5.8,5.13,15,104,12,31,61,5,13,25,428600,26,92525
148544,10,4,10,2,7,15,16.25,13.6,18,100,13,34,64,6,17,29,428600,26,92525
148354,8,3,7,2,4,4,10.67,8.43,15,64,15,33,48,6,14,17,220600,18,0
186232,22,6,11,4,6,22,13.33,10.82,10,41,21,41,43,7,17,17,224200,0,54217
10145,5,4,14,3,5,5,9.75,8.93,16,68,29,44,73,4,13,18,236200,24,79008
148869,15,1,8,0,5,15,15,13.38,26,84,10,32,55,5,5,24,236200,24,0
149033,7,4,12,0,4,11,7.75,7.33,15,93,12,28,57,5,5,21,351400,0,0
12011,11,1,17,1,8,6,11,8.35,18,104,25,41,90,5,11,25,351400,0,0
149110,6,6,26,5,14,7,6.33,7.08,18,125,13,32,79,6,17,32,399400,27,0
149089,20,2,2,2,2,20,21.5,21.5,22,29,12,26,24,6,13,11,568700,28,103584
4254,20,2,20,0,8,20,17.5,17.1,6,109,32,50,118,7,7,30,173800,21,95596
149173,17,5,8,4,5,10,16.4,14.75,18,53,13,31,43,6,16,18,347700,28,93607
149164,25,4,5,1,2,25,16.5,14.2,18,41,13,32,34,6,16,15,338500,39,0
149199,15,4,6,1,2,10,8.75,7.67,22,41,13,33,35,6,15,14,266700,18,0
149433,35,2,17,0,8,30,28.5,15.18,18,128,13,35,77,6,6,33,215900,31,0
149429,10,6,33,4,19,10,7.83,5.48,21,110,13,33,72,6,17,33,228000,20,39094
149414,9,2,15,2,9,11,9.5,8.47,16,65,14,32,53,6,14,20,424000,24,0
13196,10,1,1,1,1,100,100,100,21,21,26,33,35,5,8,7,537700,19,118256
11562,50,1,13,0,8,50,50,32.31,15,123,19,35,90,3,3,27,343500,29,51250
149541,10,2,3,0,1,20,13.5,10.67,18,40,12,31,32,6,6,13,181400,17,60896
147464,30,1,1,1,1,20,20,20,17,17,10,15,13,4,6,5,228700,30,60896
149595,17,4,16,0,5,18,17.25,12.5,18,86,9,31,60,4,4,23,254500,6,62824
149653,10,2,4,0,2,20,17.5,15,25,53,12,32,40,6,6,17,177300,12,0
4544,20,4,38,1,9,20,21.25,19.74,9,122,59,78,174,10,19,37,513200,35,0
149769,46,2,4,0,2,36,28.5,22.75,20,76,13,32,51,6,6,19,217200,13,0
157185,5,3,23,2,11,8,6.67,6.79,16,129,15,30,74,5,11,27,187800,0,81759
150025,3,6,17,5,7,10,9.17,6.35,16,93,10,25,38,4,12,12,157700,27,0
150043,20,1,1,1,1,20,20,20,24,24,7,17,16,3,7,6,349100,28,79024
2151,25,6,40,4,19,25,24.17,20.8,18,110,25,46,98,11,22,36,112600,0,0
150186,10,3,6,2,3,20,18.33,14.33,25,65,11,29,46,6,15,18,216600,36,53750
150191,11,5,11,3,6,13,11.2,9.09,18,75,13,33,52,6,15,22,216600,36,53750
150260,10,8,22,5,15,8,6.38,6.59,19,128,11,33,73,6,17,33,218200,33,64110
150301,40,1,4,0,3,30,30,23.75,24,51,11,31,41,6,6,18,164200,10,0
150292,10,2,2,2,2,15,15,15,17,21,13,20,19,6,10,8,143500,13,32331
150386,30,2,3,0,0,17,16,14,18,52,11,26,35,5,5,14,192100,26,58078
150516,25,3,17,2,9,32,29,24.06,22,105,13,35,75,6,17,30,330400,20,0
150644,35,2,2,2,2,35,32.5,32.5,17,31,14,29,27,6,13,11,330400,22,62979
150534,4,8,13,4,6,6,3.88,5,19,65,12,31,49,6,16,20,162400,16,45165
150595,12,5,10,2,4,10,6,4.4,16,76,8,23,33,4,11,12,212300,34,70545
150587,20,4,6,2,3,15,13,10.67,22,45,12,31,35,6,14,14,180500,24,70545
150730,2,1,3,1,2,20,20,11.67,20,56,12,27,38,6,12,14,150200,41,50606
149757,22,1,2,0,1,16,16,13,26,42,10,28,29,4,4,11,416700,13,0
6587,20,3,14,2,8,20,16,13.57,22,92,17,38,83,7,18,28,166400,47,41642
151054,16,4,27,2,14,10,10.25,12.04,19,123,14,35,85,6,16,30,231100,33,72104
151170,12,4,15,3,7,10,11.5,8.53,19,123,13,35,63,6,17,27,273800,28,53625
151203,5,5,15,4,10,14,11.6,8.2,23,122,12,32,67,6,17,30,213500,0,87122
