ID,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,TARGET
2012,434,-19,-0.09,0.23,-1.5,-19,9,0.017,-2.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
2013,290,-2,0.15,0.23,-1.3,-19,-9,0.006,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.022
2014,-215,3,0.41,0.3,-0.2,-18,-15,-0.005,-0.3,-0.0013,-0.0013,-0.0013,-0.0011,0,0,-0.0003,0,-0.0011,0.019
2019,431,7,0.53,0.16,0.7,-17,-4,-0.003,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
2022,56,45,-0.44,0.26,0.4,-18,-8,0.008,-1.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.02
2023,-187,39,0.65,0.17,0.8,-17,-6,0.019,-0.2,-0.0009,-0.0007,-0.0007,-0.0006,-0.0003,0,-0.0002,0,-0.0006,0.018
2024,-198,38,0.68,0.18,1,-17,-6,0.014,-0.2,-0.0008,-0.0009,-0.0009,-0.0007,0,0,-0.0003,0,-0.0007,0.019
2025,-199,34,0.68,0.1,1.7,-16,5,-0.006,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
2026,-140,29,0.38,0.08,2.7,-15,2,-0.025,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.019
2027,-125,24,-0.62,0.1,2.4,-16,0,-0.035,0,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.018
2028,29,20,-0.7,0.05,0.3,-18,8,0.009,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
2029,46,21,-0.68,0.05,0.2,-18,9,0.009,0.3,-0.001,-0.001,-0.001,-0.001,-0.0001,0,0,0,-0.001,0.018
2033,292,47,0.64,0.25,0.8,-17,-12,-0.009,-0.7,-0.0013,-0.0012,-0.0012,-0.0011,-0.0002,0,-0.0002,0,-0.0011,0.021
2034,143,52,0.23,0.2,1.5,-17,-11,-0.028,0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.02
2035,-150,51,0.01,0.16,1.8,-16,-6,-0.003,0,-0.0011,-0.001,-0.001,-0.001,-0.0002,0,0,0,-0.001,0.021
2036,-329,44,-0.12,0.21,1.7,-16,-12,-0.008,0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.019
2037,-307,7,-0.07,0.1,0.7,-17,3,0.007,-0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0,0,0,-0.0009,0.018
2038,-77,-6,-0.07,0.06,0.5,-18,8,-0.001,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
2039,-65,-7,-0.09,0.15,0.4,-18,-7,-0.003,0.9,-0.0009,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,0.019
2041,-110,-12,0.26,0.22,0.8,-17,-5,-0.015,-1.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.019
2044,-181,-24,-0.34,-0.02,0.5,-18,8,0.006,2.4,-0.001,-0.001,-0.001,-0.001,-0.0001,0,0,0,-0.001,0.018
2045,33,-28,0.16,0.1,0.1,-18,5,0.012,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
2046,70,-27,0.22,0.13,0.2,-18,4,-0.003,-0.5,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0,-0.0002,0,-0.0011,0.02
2049,33,-25,-0.28,0.15,0.2,-18,-3,-0.02,0,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,-0.0001,0,-0.0014,0.021
2051,-225,-30,-0.24,0.12,-1,-19,-1,0.012,1.7,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.019
2052,-207,-35,0.08,0.13,-1.1,-19,3,0.026,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
2054,-24,-41,0.55,0.18,0.4,-18,-3,-0.02,-1.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.02
2056,-44,-46,-0.8,0.12,-0.3,-18,3,-0.024,0,-0.001,-0.0012,-0.0012,-0.0016,0.0002,0,0.0003,0,-0.0016,0.02
2057,-39,-46,-0.8,0.15,-0.5,-18,2,-0.003,-0.2,-0.0009,-0.001,-0.001,-0.0012,0.0001,0,0.0002,0,-0.0012,0.019
2059,213,-43,0.36,0.05,-1.5,-19,12,0.038,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.022
2062,109,-35,0.59,0.37,0,-18,-9,-0.022,-1.4,-0.0014,-0.0014,-0.0014,-0.0013,0,0,-0.0002,0,-0.0013,0.022
2063,-114,-35,0.24,0.25,0.5,-17,-14,-0.031,1.2,-0.0011,-0.0015,-0.0015,-0.0015,0.0004,0,0,0,-0.0015,0.021
2064,-231,-37,0.23,0.23,0.7,-17,-17,0.016,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.023
2065,-286,-39,0.29,0.23,0.8,-17,-13,0.014,0.7,-0.001,-0.0009,-0.0009,-0.0007,-0.0003,0,-0.0002,0,-0.0007,0.022
2066,-310,-40,0.3,0.27,0.8,-17,-13,0.006,-0.2,-0.0013,-0.001,-0.001,-0.0009,-0.0003,0,-0.0003,0,-0.0009,0.023
2067,-417,-43,0.22,0.34,1,-17,-24,-0.023,-1.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.022
2068,-583,-50,0.04,0.21,1.1,-17,-17,-0.026,1.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.018
2069,-637,-65,-0.19,0.08,0.9,-17,11,-0.011,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.017
2070,-545,-77,-0.14,0.02,0.7,-17,12,0.012,0.7,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.012
2072,545,-80,0.36,0.09,1.2,-17,13,0.004,-3.9,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.02
2073,628,-66,0.39,0.2,1.8,-16,-9,0,-2.1,-0.0013,-0.0011,-0.0011,-0.0009,-0.0003,0,-0.0003,0,-0.0009,0.021
2075,66,-40,-0.92,0.29,0.4,-18,-23,-0.012,1.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.017
2076,-73,-40,-0.92,-0.2,-0.6,-18,4,0.011,7.4,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.016
2077,44,-40,-0.81,0.02,-1.1,-19,22,0.027,-1,-0.0007,-0.0007,-0.0007,-0.0008,0,0,0.0001,0,-0.0008,0.017
2078,429,-31,0.03,0.02,-2.1,-20,16,0.036,0.1,-0.0007,-0.0007,-0.0007,-0.0005,-0.0002,0,-0.0002,0,-0.0005,0.018
2080,612,-12,0.23,0.27,-1.7,-20,-5,0.003,-2.8,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.021
2081,289,15,0.16,0.26,-0.9,-19,-13,-0.01,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.022
2082,42,20,0.09,0.29,-0.8,-19,-18,-0.002,0.6,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.023
2084,-360,11,0.28,0.04,-0.4,-18,11,0.012,2.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
2087,-114,-29,-0.49,0.13,-0.2,-18,0,0.008,-0.7,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.018
2088,197,-26,0.56,0.09,-0.2,-18,6,0.017,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.019
2090,-128,-16,0.23,0.32,1.9,-16,-23,-0.02,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.021
2091,-172,-16,0.19,0.31,1.9,-16,-23,-0.02,-0.2,-0.0012,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.022
2092,-354,-21,-0.06,0.27,2,-16,-16,-0.029,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.019
2093,-522,-48,-0.66,0.15,0.7,-17,-3,-0.013,0,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.015
2094,-525,-55,-0.71,-0.13,0.1,-18,4,0.003,3.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.017
2095,-457,-58,-0.69,-0.21,-0.3,-18,25,0.004,4.8,-0.0009,-0.0009,-0.0009,-0.0011,0.0001,0,0.0001,0,-0.0011,0.016
2097,-189,-65,-0.43,-0.12,-1.1,-19,17,0.024,1.8,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0.0001,0,-0.0007,0.016
2098,-98,-66,-0.32,-0.12,-1.2,-19,26,0.027,1.6,-0.0006,-0.0006,-0.0006,-0.0007,0.0001,0,0,0,-0.0007,0.015
2099,5,-66,-0.19,0.02,-1.3,-19,23,0.032,-2,-0.0004,-0.0004,-0.0004,-0.0006,0,0,0.0002,0,-0.0006,0.016
2101,290,-57,-0.31,-0.05,-0.9,-13,10,0.015,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.052
2102,675,-24,0.29,0.01,-0.9,-13,7,0.011,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.056
2103,723,-13,0.38,0.26,-0.6,-12,-1,0.008,-1.9,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.058
2104,654,0,0.45,0.26,-0.1,-12,-11,0.005,-0.7,-0.0018,-0.0015,-0.0015,-0.0014,-0.0004,0,-0.0002,0,-0.0014,0.059
2106,-92,9,-0.06,0.05,-0.7,-13,4,0.008,-0.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.051
2107,-75,7,0.02,0.18,-0.7,-13,-4,0.004,-1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.053
2111,-347,-31,-0.38,0.14,0.1,-12,-4,-0.008,-0.4,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.04
2112,-327,-40,-0.45,-0.12,-0.6,-13,13,-0.004,1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.038
2113,323,-41,0.03,-0.08,-1.7,-14,14,0.011,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.037
2116,-103,5,0.21,0.32,0.3,-12,-22,-0.007,-0.1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,0.044
2117,-302,2,0.2,0.18,0.5,-12,-17,0.002,1.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.042
2119,-501,-14,0.12,-0.09,0.9,-11,1,-0.014,2.3,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.035
2120,-221,-34,-0.32,-0.06,0.5,-11,9,-0.013,0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.037
2121,-165,-36,-0.38,0.02,0.3,-12,9,-0.009,-0.4,-0.0014,-0.0014,-0.0014,-0.0015,0,0,0.0001,0,-0.0015,0.036
2122,31,-40,-0.36,0.05,-1.3,-13,4,0.003,-0.2,-0.0011,-0.0013,-0.0013,-0.0013,0.0002,0,0,0,-0.0013,0.034
2124,250,-29,0.27,0.06,-1.6,-14,3,0.013,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.037
2125,262,-27,0.32,0.06,-1.5,-13,3,0.012,-0.2,-0.0011,-0.0009,-0.0009,-0.0009,-0.0003,0,-0.0001,0,-0.0009,0.036
2127,-124,-12,-0.04,0.07,-0.3,-12,5,0,-0.9,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0,0,0,-0.0011,0.034
2128,-93,-18,-0.21,0.08,-0.7,-13,-1,-0.005,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.033
2129,-93,-18,-0.22,0.08,-0.8,-13,-1,-0.005,-0.1,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0,0,0,-0.0013,0.034
2130,-161,-23,-0.03,0.13,-1.1,-13,-5,0.011,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.031
2131,-15,-29,0.39,0.03,-0.4,-12,5,0.009,-0.3,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,0.032
2134,37,-25,-0.21,0.08,-0.9,-13,-2,0.003,-0.1,-0.001,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.028
2135,216,-19,0.26,0.02,-0.8,-13,5,0.012,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.03
2137,-111,-4,0.24,0.19,1.1,-11,-14,-0.005,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.028
2139,43,-29,-0.24,-0.01,-0.9,-13,8,0.008,-0.2,-0.0007,-0.0008,-0.0008,-0.0009,0.0001,0,0.0001,0,-0.0009,0.027
2140,207,-17,0.43,0.06,-0.4,-12,1,0.01,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.028
2142,-273,-18,-0.48,0,-0.1,-12,7,-0.008,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.025
2143,-242,-21,-0.51,0.05,-0.4,-12,3,-0.003,-0.8,-0.0009,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,0.024
2144,-219,-23,-0.47,-0.11,-0.7,-13,5,0.012,1.1,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,0.023
2145,281,-21,0.15,-0.06,-1.3,-13,13,0.015,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.026
2146,347,-5,0.42,0.09,-0.5,-12,-3,0.007,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.027
2149,-418,-9,-0.18,0.07,2,-10,-5,-0.019,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.021
2150,-179,-22,-0.5,-0.12,1.3,-11,17,-0.012,-0.7,-0.0009,-0.001,-0.001,-0.0011,0.0001,0,0.0001,0,-0.0011,0.02
2151,347,-19,-0.25,-0.19,0.3,-12,23,0.015,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.022
2152,561,-11,-0.12,0.04,0.1,-12,15,0.011,-2.9,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.024
2153,656,4,0.01,0.02,0,-12,4,0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.026
2154,684,13,0.06,0.21,0.1,-12,1,0.006,-2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.031
2156,-240,-17,0.09,-0.24,0.9,-11,28,0,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
2157,220,-18,0.21,-0.21,1.1,-11,25,0.009,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.023
2160,180,6,0.22,0.34,2.2,-10,-36,-0.019,-0.5,-0.0011,-0.001,-0.001,-0.001,-0.0002,0,0,0,-0.001,0.028
2161,-249,5,-0.15,0.29,2.3,-10,-25,-0.024,-0.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.022
2164,74,-21,-0.51,-0.13,-0.3,-12,20,0.006,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.022
2167,370,-3,-0.11,0.06,-1.6,-13,1,0.02,0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.026
2169,-288,6,0.21,0.16,-0.9,-13,-18,0.001,0.5,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0.0001,0,-0.0008,0.022
2170,-287,-12,0.51,0.05,0.4,-12,3,0.002,-0.3,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0,-0.0002,0,-0.0007,0.02
2171,-242,-16,0.47,-0.12,0.8,-11,12,-0.006,1.9,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
2172,184,-17,-0.32,-0.03,1.3,-11,7,-0.014,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.02
2175,-519,17,0.1,0.23,-0.9,-13,-18,-0.001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
2176,-583,-4,0.25,0.06,-0.6,-13,2,0.009,-1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
2177,-439,-18,0.41,-0.09,-0.1,-12,18,0.01,-0.3,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0,-0.0002,0,-0.0006,0.02
2178,93,-32,-0.39,-0.03,0.3,-12,8,-0.015,0,-0.0009,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,0.019
2179,360,-25,-0.2,-0.08,-0.5,-12,13,0.014,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.021
2180,488,-16,-0.04,0.12,-0.7,-13,3,0.013,-2.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.024
2181,31,3,0.33,0.23,0,-12,-20,0.008,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.025
2182,-427,-5,0.26,0.26,0.7,-11,-23,-0.008,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
2184,-116,-50,-0.31,0.05,1.7,-10,-1,-0.014,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
2185,69,-52,-0.6,-0.07,0.8,-11,15,-0.015,-1,-0.001,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.017
2186,97,-51,-0.63,-0.09,0.7,-11,14,-0.014,-0.4,-0.0008,-0.001,-0.001,-0.001,0.0001,0,0.0001,0,-0.001,0.018
2187,460,-40,-0.45,-0.08,-0.8,-13,15,0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.022
2190,-130,-14,0.17,0.04,-1.1,-13,1,0.004,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
2191,-84,-17,0.22,-0.02,-0.9,-13,8,0.004,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0.0001,0,-0.0007,0.018
2192,110,-17,0.38,-0.06,-0.4,-12,15,0.01,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
2193,316,-4,0.3,0.01,0.9,-11,4,-0.007,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.02
2194,345,2,0.23,0.03,1.1,-11,3,-0.011,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
2195,187,25,-0.29,0.09,0.9,-11,-5,-0.009,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.022
2197,-257,22,-0.23,0.14,-1,-13,-8,0.008,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
2198,6,8,0.46,0.04,0.1,-12,1,-0.006,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.02
2199,-54,7,-0.43,0.07,0.3,-12,-3,-0.018,0.1,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,0.019
2200,129,8,0.14,0.01,-0.7,-13,6,0.017,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
2201,163,11,0.32,0.08,-0.4,-12,-4,0.014,-0.6,-0.0007,-0.0006,-0.0006,-0.0005,-0.0003,0,-0.0002,0,-0.0005,0.022
2203,-382,2,-0.21,-0.09,0.1,-12,5,-0.01,3.6,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
2205,78,-9,-0.18,0.07,-0.8,-13,4,-0.008,-1.9,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
2206,353,-2,0.11,-0.09,-1,-13,16,0.019,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
2207,500,10,0.35,0.03,-0.7,-13,1,0.015,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
2208,515,16,0.45,0.26,-0.3,-12,-4,0.01,-4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.024
2209,-197,26,0.03,0.33,0.6,-11,-32,-0.021,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.019
2213,-120,-1,-0.16,-0.01,-0.7,-13,8,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
2214,119,-2,0.07,-0.1,-0.8,-13,23,0.016,-1.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
2215,224,3,0.24,0.14,-0.6,-12,-12,0.012,-1.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.022
2216,149,6,0.35,0.33,-0.3,-12,-15,0.01,-4.1,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0,-0.0002,0,-0.0005,0.023
2218,-652,-11,-0.12,0.15,0.2,-12,-12,0.003,1.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
2219,-742,-23,-0.05,-0.18,0.1,-12,2,0.01,5.5,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
2220,-485,-39,0.12,-0.11,0.1,-12,20,0.01,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.012
2222,602,-39,0.34,-0.1,1,-11,29,-0.006,-3.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
2223,760,-22,0.23,0.1,1.4,-11,-12,-0.01,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.023
2224,563,-3,0.02,0.29,1.6,-10,-29,-0.016,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.024
2225,149,7,-0.28,0.33,1.4,-11,-36,-0.023,0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.025
2227,-453,-11,-0.29,-0.01,0.3,-12,14,0.008,-1.7,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.015
2228,159,-20,0.15,-0.18,0.1,-12,26,0.016,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
2229,383,-15,0.3,0.19,0.3,-12,11,0.013,-5.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
2230,-182,2,0.14,0.12,2.6,-9,-10,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.022
2231,-298,-2,0.02,0.24,2.7,-9,-19,-0.015,-1.8,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
2233,-281,-28,-0.3,-0.05,1.9,-10,10,-0.001,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.016
2235,364,-24,-0.34,-0.04,0.3,-12,10,0.002,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
2236,402,8,-0.11,0.07,-0.8,-13,-2,0.009,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
2237,-102,31,0.18,0.14,0.4,-12,-10,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
2238,-155,30,0.16,0.06,0.5,-11,-9,-0.003,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
2240,-271,16,-0.24,0.1,0.8,-11,-6,-0.014,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0,0,0,-0.0009,0.019
2242,-239,-18,-0.17,-0.03,-0.8,-13,10,0.004,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
2243,93,-23,0.39,-0.01,-0.4,-12,7,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
2244,43,-20,0.4,0.1,0.4,-12,-10,-0.005,1.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
2245,-11,-19,0.36,-0.07,0.7,-11,-3,-0.008,2.9,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
2247,248,-11,-0.21,-0.02,1.1,-11,6,-0.014,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.021
2249,-222,-6,-0.25,0.14,-1.4,-13,-8,0.008,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
2251,253,-12,0.27,-0.11,-1.5,-13,19,0.015,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
2252,199,5,0.35,0.14,-0.4,-12,-10,-0.003,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.023
2255,-400,-9,0.09,-0.03,0.6,-11,1,-0.006,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,-0.0002,0,-0.0008,0.018
2256,-114,-27,-0.35,-0.02,0.1,-12,7,-0.009,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.017
2257,402,-16,-0.04,-0.04,-1.2,-13,11,0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
2258,328,26,0,0.1,-1.1,-13,-4,-0.001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.02
2259,-216,35,0.24,0.16,0,-12,-10,-0.006,-0.6,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,0.019
2260,-261,26,0.03,0.05,0.3,-12,-2,-0.013,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.018
2262,-320,11,-0.06,0.08,0.1,-12,-4,-0.001,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.016
2263,20,1,0.07,-0.1,0.1,-12,16,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
2264,178,5,0.13,0.01,0.3,-12,5,0.002,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
