ID,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,TARGET
1587,-204,-19,0.54,0.33,0.95,-0.5,-18,-20,1,0.2,24,24,24,24,24,24,24,24,24,26,26,28,28,28,0,0,0,0,0,0,0,0,-2,0,-3,0,0,0,0.8,28,-0.0014
1588,62,-38,-0.22,0.08,0.57,1.6,-16,5,-12,-0.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0012
1589,143,-35,-0.36,0.23,0.51,1,-17,2,3,-1.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24,-0.001
1590,166,-27,0.15,0.12,0.47,0.3,-18,3,14,-0.2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0016
1591,105,-14,-0.18,0.18,0.56,1,-17,-6,-23,-0.2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24,-0.0009
1592,-456,-32,0.41,0.03,1.06,0.1,-18,-2,16,2.9,22,22,22,22,22,22,22,23,23,23,23,23,23,23,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0.6,23,-0.0013
1594,-251,-49,0.52,0.02,0.81,1.7,-16,14,-12,-0.6,21,21,21,21,21,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0017
1595,-76,-54,0.24,0.05,0.66,2.3,-16,9,-32,-0.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
1597,113,-36,-0.24,0.12,0.49,0.6,-17,4,-7,-0.9,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
1599,-203,-29,0.11,0.15,0.82,0.5,-17,-10,-9,0.5,20,21,21,21,21,21,21,23,23,23,23,23,23,22,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0.7,22,-0.0017
1600,-227,-34,-0.07,0.04,0.8,0.5,-17,3,-12,0.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.6,20,-0.0007
1603,90,-32,0.46,0.16,0.53,1.2,-17,-5,-29,-0.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0018
1605,-97,-32,-1.06,0.18,0.7,-0.5,-18,-4,-23,0.1,21,21,21,21,21,21,21,21,21,21,21,22,22,22,0,0,0,0,0,0,-2,0,-1,0,-1,0,-1,0,0.6,22,-0.0005
1606,-30,-34,-0.72,0.09,0.59,-2.2,-20,8,40,0,19,19,19,19,19,19,19,19,19,19,19,20,20,20,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.6,20,-0.0003
1607,128,-34,-0.1,0.07,0.42,-2.7,-21,15,51,-0.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0.5,19,-0.0011
1608,271,-30,0.46,0.02,0.27,-2.5,-20,16,56,0.5,23,23,23,23,23,23,23,21,21,19,19,19,19,19,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0.5,19,-0.0022
1610,-165,-17,-0.09,0.45,0.87,-0.6,-18,-32,-55,0.6,23,23,23,23,23,25,25,26,26,26,26,27,27,27,0,0,0,0,-3,0,-2,0,0,0,-2,0,0,0,0.7,27,-0.0008
1611,-399,-33,-0.75,-0.15,0.87,-2,-20,18,28,3.3,18,18,18,18,18,18,18,18,18,17,17,17,17,17,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0.5,17,-0.0005
1612,17,-39,-0.02,0.14,0.52,-2.8,-21,15,42,-1.5,19,19,19,19,19,19,19,19,19,19,19,20,20,20,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.5,20,-0.0008
1613,157,-37,0.56,0.06,0.39,-2.4,-20,14,47,0,20,20,20,20,20,20,20,20,20,20,20,19,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,19,-0.0009
1617,-265,-28,0.47,0.19,0.87,2.2,-16,-16,-30,1.1,21,21,21,21,21,21,21,21,21,21,21,21,21,23,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0.6,23,-0.0016
1618,-239,-41,-0.32,0.08,0.78,2.5,-16,4,-29,-0.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
1619,6,-50,-0.5,0.03,0.52,0.6,-17,11,12,-0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
1620,148,-48,-0.35,0.03,0.39,0.1,-18,12,12,-0.2,19,19,19,19,19,19,19,19,19,18,18,19,19,19,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0.5,19,-0.0013
1621,282,-44,-0.08,0.07,0.28,-0.3,-18,9,25,-0.5,20,20,20,20,20,20,20,20,20,20,20,19,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,19,-0.0016
1626,-46,4,0.49,0.25,0.65,-0.3,-18,-13,-18,0.2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0013
1627,-144,3,0.35,0.26,0.74,0.2,-18,-14,-18,-0.2,21,20,20,20,20,21,21,23,23,23,23,23,23,23,1,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0.6,23,-0.0011
1629,-311,-14,-0.33,0.15,0.84,0.6,-17,1,-41,-0.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
1630,-303,-22,-0.88,0.12,0.83,-0.5,-18,1,-21,0.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0.6,20,-0.0008
1631,-70,-36,0.37,0.15,0.62,-2.1,-20,3,28,-0.2,19,19,19,19,19,19,19,19,19,19,19,20,20,20,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0.6,20,-0.0012
1633,46,-33,-0.29,0.13,0.51,0.8,-17,-2,-37,0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
1634,44,-32,-0.7,0.14,0.51,0.3,-18,-1,-32,0.1,20,20,20,20,20,20,20,21,21,22,22,20,20,20,0,0,0,0,0,0,-3,0,-1,0,2,0,0,0,0.6,20,-0.0008
1635,62,-29,0.2,0.16,0.5,-1.6,-19,1,27,-0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0013
1636,-21,-26,0.45,0.21,0.59,-0.2,-18,-7,-8,0.1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0014
1640,-61,-54,0.63,0.15,0.58,0.7,-17,6,6,-1.1,19,20,20,20,20,19,19,20,20,20,20,20,20,20,-2,0,0,0,1,0,-2,0,0,0,0,0,0,0,0.5,20,-0.0018
1641,7,-56,-0.26,0.08,0.52,1.6,-16,3,-40,0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.001
1642,36,-55,-0.63,0.09,0.5,1.2,-17,3,-36,0.1,18,18,18,18,18,18,18,19,19,19,19,19,19,19,0,0,0,0,-1,0,-2,0,-1,0,0,0,0,0,0.5,19,-0.0008
1643,274,-50,-0.47,0,0.24,-0.5,-18,15,25,0.3,21,21,21,17,17,16,16,16,16,17,17,17,17,17,0,0,4,0,1,0,0,0,-2,0,0,0,0,0,0.5,17,-0.0007
1644,388,-37,0.04,0.26,0.27,-0.9,-19,-23,27,0.8,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0012
1649,228,-32,-0.41,0.1,0.32,1.9,-16,2,-35,-0.1,20,19,19,19,19,19,19,19,19,19,19,19,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
1650,252,-25,-0.83,0.09,0.31,0.7,-17,-2,9,0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,19,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.5,19,-0.0007
1653,242,21,0.3,0.31,0.41,0.8,-17,-28,-59,2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,24,-0.0018
1654,-106,22,-0.48,0.36,0.73,0.6,-17,-26,-54,0.3,21,21,21,21,21,21,21,21,21,21,21,22,22,24,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0.6,24,-0.0004
1656,73,-1,0.99,0.19,0.43,-0.6,-19,14,14,-4.2,19,19,19,19,19,19,19,19,19,19,19,19,19,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,18,-0.0019
1658,-49,5,-0.45,0.21,0.62,1,-17,-13,-3,0.4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
1659,-206,1,-0.45,0.06,0.74,0.3,-18,-9,7,1.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19,-0.0009
1660,-135,-5,-0.29,0.07,0.63,-0.5,-18,5,16,0.9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
1663,-69,-2,-0.47,0.22,0.64,-0.3,-18,-11,-30,0.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.6,21,-0.0008
1664,-177,-12,0.02,0.13,0.69,-1.4,-19,2,27,-0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0011
1665,-126,-16,0.4,0.16,0.64,-1,-19,2,13,-0.5,20,21,21,21,21,21,21,21,21,21,21,20,20,20,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,20,-0.0012
1667,-154,-26,0.14,0.13,0.66,0.4,-18,4,-33,-0.7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0015
1669,-55,-31,-0.54,-0.06,0.51,-0.2,-18,18,-19,2,17,17,17,17,17,17,17,17,17,16,16,17,17,17,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0.5,17,-0.0009
1670,244,-28,-0.38,0.07,0.27,-1.1,-19,14,19,-1.1,18,17,17,17,17,17,17,17,17,17,17,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.001
1671,339,-24,-0.23,0.03,0.18,-1.4,-19,12,19,0.4,21,20,20,20,20,20,20,18,18,17,17,17,17,17,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,17,-0.0011
1672,361,-8,0.08,0.22,0.24,-1.5,-19,-9,7,0.4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.001
1673,7,5,0.34,0.28,0.58,-0.8,-19,-14,7,-0.3,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0014
1677,432,-8,0.45,0.09,0.12,-0.3,-18,5,11,0,20,20,20,20,20,20,20,20,20,18,18,18,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,18,-0.0011
1678,465,-2,0.51,0.21,0.12,0.2,-18,1,4,-2.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0012
1679,444,4,0.53,0.14,0.14,0.5,-18,-5,3,0.4,19,19,19,19,19,20,20,20,20,20,20,20,20,20,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0.6,20,-0.0013
1680,407,19,0.33,0.14,0.17,1.5,-16,-3,-17,-0.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0014
1681,261,37,-0.24,0.19,0.32,1.7,-16,-9,-21,0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0011
1684,-122,42,0.36,0.18,0.66,0.1,-18,-5,23,-0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
1685,-140,41,0.45,0.18,0.67,0.3,-18,-5,22,-0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
1686,-149,41,0.49,0.18,0.68,0.4,-18,-6,21,-0.1,18,20,20,20,20,20,20,20,20,20,20,20,20,20,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0011
1687,-217,37,0.7,0.04,0.73,1.2,-17,-4,4,1.4,18,18,18,19,19,19,19,19,19,19,19,19,19,18,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.6,18,-0.0014
1688,-182,32,0.62,0.01,0.67,2.2,-16,3,-11,1.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0017
1689,-126,26,-0.27,0.09,0.64,2.8,-15,-1,-39,0.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0011
1691,95,21,-0.6,0.13,0.43,-0.3,-18,6,21,-1.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.5,18,-0.0005
1692,204,25,-0.18,0.07,0.31,-0.9,-19,9,33,-0.4,16,16,16,16,16,16,16,16,16,16,16,16,16,18,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.5,18,-0.0006
1693,363,29,0.23,0.01,0.13,-0.8,-19,20,39,-0.7,21,21,21,21,21,21,21,19,19,16,16,16,16,16,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0.5,16,-0.0012
1694,457,38,0.63,0.33,0.18,-0.3,-18,-15,27,-4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0.6,21,-0.0015
1695,232,49,0.51,0.19,0.35,1.1,-17,-9,-29,0.8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
1696,-89,53,0.03,0.16,0.63,1.8,-16,-6,-3,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0012
1697,-399,32,-0.2,0.14,0.89,1.4,-17,1,-5,-1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.001
1698,-346,13,-0.15,0.1,0.83,0.8,-17,3,7,-0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0011
1700,-62,-6,-0.07,0.06,0.56,0.5,-18,8,-1,0,20,20,20,20,20,20,20,20,20,19,19,18,18,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,18,-0.0009
1701,-85,-9,0.1,0.15,0.61,0.4,-18,-2,14,-0.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0013
1702,-94,-10,0.23,0.14,0.62,0.5,-17,-2,13,-0.1,20,20,20,20,20,20,20,20,20,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0014
1703,-179,-18,-0.12,0.13,0.7,1,-17,-3,-18,0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0011
1704,-192,-21,-0.28,0.14,0.71,0.8,-17,-2,-16,-0.1,19,18,18,18,18,18,18,18,18,19,19,19,19,19,1,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0.5,19,-0.0009
1706,55,-26,-0.05,0.15,0.49,0.4,-18,-3,-21,0.3,21,20,20,20,20,20,20,20,20,20,20,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0012
1708,-157,-27,-0.33,0.24,0.71,-0.7,-19,-10,2,-0.2,20,20,20,20,20,20,20,20,20,21,21,21,21,21,0,0,0,0,0,0,0,0,-2,0,-1,0,0,0,0.6,21,-0.0008
1709,-166,-38,0.33,0.04,0.65,-0.9,-19,9,24,1.4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0014
1710,-66,-40,0.6,0.07,0.56,-0.3,-18,7,21,0.1,19,19,19,19,19,19,19,19,19,19,19,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0017
1713,123,-46,0.05,0.07,0.38,-1.6,-20,11,40,-0.6,19,18,18,18,18,18,18,18,18,18,18,18,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
1714,236,-43,0.43,0.06,0.28,-1.4,-19,12,37,-0.2,22,22,22,22,22,22,22,20,20,19,19,18,18,18,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0.5,18,-0.0016
1717,-260,-38,0.26,0.22,0.82,0.7,-17,-15,15,1,23,23,23,23,23,22,22,23,23,22,22,21,21,21,0,0,0,0,0,0,-2,0,1,0,0,0,0,0,0.6,21,-0.0015
1718,-373,-42,0.26,0.38,0.95,0.9,-17,-21,-18,-2.9,22,22,22,22,22,22,22,23,23,23,23,23,23,22,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0.6,22,-0.0013
1719,-636,-54,-0.07,0.26,1.16,1.1,-17,-14,-25,0.1,18,18,18,18,18,18,18,18,18,18,18,19,19,22,0,0,0,0,0,0,0,0,0,0,-2,0,-3,0,0.6,22,-0.0009
1721,-399,-85,0.02,-0.32,0.77,0.6,-17,26,18,4.9,12,12,12,12,12,12,12,12,12,12,12,14,14,14,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0.4,14,-0.0009
1722,-173,-88,0.13,-0.32,0.52,0.7,-17,43,19,1.7,14,13,13,13,13,12,12,12,12,12,12,12,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,12,-0.001
1723,545,-80,0.36,0.09,-0.02,1.2,-17,13,4,-3.9,20,20,20,20,20,19,19,18,18,17,17,17,17,17,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5,17,-0.0018
1724,478,-53,-0.12,0.23,0.15,2,-16,-15,-45,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0014
1725,272,-43,-0.77,0.3,0.34,1.3,-17,-14,-33,-0.5,23,23,23,23,23,23,23,23,23,23,23,23,23,22,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0.6,22,-0.0011
1728,119,-40,-0.69,0,0.36,-1.4,-19,17,30,-0.7,17,17,17,17,17,17,17,17,17,17,17,17,17,16,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.5,16,-0.0006
1729,215,-38,-0.48,0.04,0.29,-1.8,-20,14,36,-0.5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.5,17,-0.0011
1731,565,-4,0.25,0.29,0.05,-1.5,-19,-7,2,-1.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0013
1732,408,10,0.26,0.27,0.2,-1.1,-19,-11,-5,-0.4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0014
1733,387,11,0.24,0.28,0.22,-1.1,-19,-12,-10,-0.6,22,21,21,21,21,21,21,21,21,21,21,21,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0012
1734,217,18,0.11,0.35,0.39,-0.8,-19,-14,-11,-0.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.6,22,-0.0011
1735,-23,20,0.09,0.31,0.61,-0.7,-19,-17,-2,-0.2,23,23,23,23,23,23,23,23,23,23,23,23,23,22,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.6,22,-0.0009
1736,-276,17,0.16,0.34,0.86,-0.6,-18,-23,7,0.5,18,18,18,18,18,18,18,18,18,20,20,23,23,23,0,0,0,0,0,0,0,0,-2,0,-4,0,0,0,0.6,23,-0.0012
1737,-294,-3,0.28,0.12,0.79,0.5,-17,1,-4,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0014
1738,-189,-24,-0.31,0.09,0.68,0.7,-17,4,-15,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
1739,-81,-30,-0.35,0.1,0.58,-0.6,-19,6,16,0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
1740,122,-30,0.33,0.09,0.39,-0.7,-19,7,20,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0011
1742,244,-20,0.59,0.11,0.3,0.8,-17,1,-3,0.2,22,22,22,22,22,22,22,22,22,20,20,19,19,19,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.5,19,-0.0014
1743,75,-16,0.43,0.26,0.54,1.6,-16,-25,-16,1.5,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0013
1744,33,-15,0.39,0.26,0.57,1.7,-16,-22,-21,1.6,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0015
1745,-172,-16,0.19,0.31,0.76,1.9,-16,-23,-20,-0.2,22,22,22,22,22,22,22,22,22,21,21,22,22,22,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0.6,22,-0.0014
1746,-504,-39,-0.52,0.13,0.99,1.3,-17,-3,-16,0.5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0012
1748,-502,-57,-0.7,-0.24,0.91,-0.1,-18,14,4,5.5,16,16,16,16,16,16,16,17,17,16,16,15,15,15,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0.5,15,-0.0008
1750,-58,-62,-0.43,-0.16,1.57,0.2,-12,16,1,-0.2,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,52,-0.0015
1751,163,-61,-0.41,-0.13,1.26,-0.5,-12,15,2,-0.2,53,53,53,53,53,53,53,53,53,53,53,53,53,52,0,0,0,0,-1,0,0,0,-1,0,-1,0,2,0,1.5,52,-0.0014
1752,597,-35,0.16,-0.02,0.67,-1.1,-13,9,14,-0.2,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,52,-0.0015
1753,714,-17,0.35,0.14,0.52,-0.7,-13,6,9,-0.6,58,58,58,58,58,56,56,56,56,56,56,56,56,56,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.5,56,-0.0023
1756,-294,20,-0.32,-0.22,1.86,0.1,-12,-7,6,3.6,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,49,-0.0015
1757,-137,11,-0.14,0.01,1.57,-0.6,-13,5,9,0.2,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,49,-0.0016
1758,-85,8,-0.04,0.05,1.5,-0.7,-13,3,8,-0.3,51,51,51,51,51,51,51,51,51,51,51,49,49,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.4,49,-0.0015
1759,-82,7,0.03,0.16,1.55,-0.7,-13,-5,4,-0.6,53,53,53,53,53,53,53,53,53,53,53,51,51,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.4,51,-0.0016
1760,-195,4,0.11,0.15,1.72,-0.7,-13,-10,3,0.2,49,51,51,51,51,51,51,51,51,51,51,51,51,51,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,51,-0.0018
1761,-236,1,0.13,0.1,1.73,-0.6,-12,-6,2,0.7,46,48,48,48,48,49,49,51,51,51,51,51,51,51,-3,0,0,0,-2,0,-3,0,0,0,0,0,0,0,1.4,51,-0.0019
1762,-213,-10,0.06,0.03,1.58,-0.3,-12,8,-8,-0.6,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,46,-0.0014
1763,56,-16,0.24,0.07,1.22,0.4,-12,1,2,-0.2,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,46,-0.0017
1764,-177,-18,-0.17,0.15,1.51,0.9,-11,-8,-9,-0.2,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,46,-0.0018
1766,-372,-34,-0.42,0.08,1.7,-0.2,-12,-6,-6,0.1,40,40,40,40,40,40,40,40,40,40,40,41,41,43,0,0,0,0,0,0,0,0,0,0,-3,0,-3,0,1.3,43,-0.0013
1768,351,-40,0.06,-0.08,0.65,-1.7,-14,14,11,-0.2,37,37,37,37,37,37,37,37,37,37,37,38,38,38,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1.1,38,-0.0012
1769,565,-27,0.27,-0.06,0.38,-1.4,-13,13,11,-0.3,42,42,42,42,42,42,42,42,42,42,42,39,39,37,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1.1,37,-0.0015
1770,145,5,0.28,0.32,1.08,0,-12,-20,-6,-0.4,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,46,-0.0012
